2013,646,RWA,26,"Ores, slag and ash",222864093.5
2013,662,LCA,26,"Ores, slag and ash",201
2013,682,SAU,26,"Ores, slag and ash",155889795
2013,686,SEN,26,"Ores, slag and ash",202052
2013,688,SRB,26,"Ores, slag and ash",115689323
2013,699,IND,26,"Ores, slag and ash",2388949160
2013,702,SGP,26,"Ores, slag and ash",21566022.42
2013,703,SVK,26,"Ores, slag and ash",46699376.76
2013,704,VNM,26,"Ores, slag and ash",202098127
2013,705,SVN,26,"Ores, slag and ash",11998524
2013,710,ZAF,26,"Ores, slag and ash",13705623585
2013,716,ZWE,26,"Ores, slag and ash",344776635.9
2013,724,ESP,26,"Ores, slag and ash",2010111687
2013,729,SDN,26,"Ores, slag and ash",8405796
2013,740,SUR,26,"Ores, slag and ash",62802
2013,748,SWZ,26,"Ores, slag and ash",69948016.34
2013,752,SWE,26,"Ores, slag and ash",3353490235
2013,757,CHE,26,"Ores, slag and ash",15943331.59
2013,764,THA,26,"Ores, slag and ash",82721379
2013,768,TGO,26,"Ores, slag and ash",8409061.562
2013,780,TTO,26,"Ores, slag and ash",297656465.2
2013,784,ARE,26,"Ores, slag and ash",51158623
2013,788,TUN,26,"Ores, slag and ash",3077955
2013,792,TUR,26,"Ores, slag and ash",1779830298
2013,800,UGA,26,"Ores, slag and ash",2652214
2013,804,UKR,26,"Ores, slag and ash",3917528853
2013,807,MKD,26,"Ores, slag and ash",178356363
2013,818,EGY,26,"Ores, slag and ash",25588374
2013,826,GBR,26,"Ores, slag and ash",180385566
2013,834,TZA,26,"Ores, slag and ash",400135860
2013,842,USA,26,"Ores, slag and ash",7321029003
2013,854,BFA,26,"Ores, slag and ash",33519.423
2013,858,URY,26,"Ores, slag and ash",842147
2013,862,VEN,26,"Ores, slag and ash",266293021
2013,882,WSM,26,"Ores, slag and ash",86
2013,887,YEM,26,"Ores, slag and ash",50005
2013,894,ZMB,26,"Ores, slag and ash",94113870.94
2014,8,ALB,26,"Ores, slag and ash",117073710
2014,12,DZA,26,"Ores, slag and ash",2753385
2014,20,AND,26,"Ores, slag and ash",6505.66
2014,31,AZE,26,"Ores, slag and ash",7151302
2014,32,ARG,26,"Ores, slag and ash",1250168473
2014,36,AUS,26,"Ores, slag and ash",73362619313
2014,40,AUT,26,"Ores, slag and ash",28187344
2014,48,BHR,26,"Ores, slag and ash",598309333
2014,51,ARM,26,"Ores, slag and ash",291178484
2014,52,BRB,26,"Ores, slag and ash",15251
2014,56,BEL,26,"Ores, slag and ash",298357516.7
2014,68,BOL,26,"Ores, slag and ash",1992694100
2014,70,BIH,26,"Ores, slag and ash",35854264
2014,72,BWA,26,"Ores, slag and ash",134165773.6
2014,76,BRA,26,"Ores, slag and ash",28402213499
2014,90,SLB,26,"Ores, slag and ash",870503.521
2014,96,BRN,26,"Ores, slag and ash",80
2014,100,BGR,26,"Ores, slag and ash",632144585
2014,104,MMR,26,"Ores, slag and ash",51388708.31
2014,108,BDI,26,"Ores, slag and ash",2202511
2014,112,BLR,26,"Ores, slag and ash",5289900
2014,116,KHM,26,"Ores, slag and ash",4716
2014,120,CMR,26,"Ores, slag and ash",747
2014,124,CAN,26,"Ores, slag and ash",8604564959
2014,144,LKA,26,"Ores, slag and ash",10295723
2014,152,CHL,26,"Ores, slag and ash",18646795112
2014,156,CHN,26,"Ores, slag and ash",350079192
2014,170,COL,26,"Ores, slag and ash",20900082
2014,178,COG,26,"Ores, slag and ash",521163.63
2014,188,CRI,26,"Ores, slag and ash",38085
2014,191,HRV,26,"Ores, slag and ash",14468562
2014,203,CZE,26,"Ores, slag and ash",38281907
2014,208,DNK,26,"Ores, slag and ash",7899285
2014,214,DOM,26,"Ores, slag and ash",90792725.97
2014,218,ECU,26,"Ores, slag and ash",55753744
2014,222,SLV,26,"Ores, slag and ash",1673439.62
2014,231,ETH,26,"Ores, slag and ash",11397019.92
2014,233,EST,26,"Ores, slag and ash",3964607
2014,242,FJI,26,"Ores, slag and ash",8590017
2014,246,FIN,26,"Ores, slag and ash",221464297
2014,251,FRA,26,"Ores, slag and ash",309498036
2014,258,PYF,26,"Ores, slag and ash",10
2014,266,GAB,26,"Ores, slag and ash",147827019.7
2014,268,GEO,26,"Ores, slag and ash",250580898.5
2014,275,PSE,26,"Ores, slag and ash",712292
2014,276,DEU,26,"Ores, slag and ash",418218088.3
2014,288,GHA,26,"Ores, slag and ash",145755007.8
2014,296,KIR,26,"Ores, slag and ash",296.084
2014,300,GRC,26,"Ores, slag and ash",89466379
2014,320,GTM,26,"Ores, slag and ash",846345956
2014,324,GIN,26,"Ores, slag and ash",599290423
2014,328,GUY,26,"Ores, slag and ash",123435912
2014,340,HND,26,"Ores, slag and ash",78360113
2014,344,HKG,26,"Ores, slag and ash",45994587
2014,348,HUN,26,"Ores, slag and ash",7974620
2014,352,ISL,26,"Ores, slag and ash",6420
2014,360,IDN,26,"Ores, slag and ash",1918637694
2014,364,IRN,26,"Ores, slag and ash",1287404222
2014,372,IRL,26,"Ores, slag and ash",476850008.7
2014,376,ISR,26,"Ores, slag and ash",2946000
2014,380,ITA,26,"Ores, slag and ash",374835597
2014,384,CIV,26,"Ores, slag and ash",30460793.78
2014,388,JAM,26,"Ores, slag and ash",131848861.3
2014,392,JPN,26,"Ores, slag and ash",146153730
2014,398,KAZ,26,"Ores, slag and ash",2603412023
2014,400,JOR,26,"Ores, slag and ash",554562
2014,410,KOR,26,"Ores, slag and ash",154936119
2014,414,KWT,26,"Ores, slag and ash",69022
2014,417,KGZ,26,"Ores, slag and ash",41389302
2014,418,LAO,26,"Ores, slag and ash",548154561
2014,422,LBN,26,"Ores, slag and ash",163519
2014,426,LSO,26,"Ores, slag and ash",3317.161
2014,428,LVA,26,"Ores, slag and ash",3955842.247
2014,440,LTU,26,"Ores, slag and ash",1834224
2014,442,LUX,26,"Ores, slag and ash",9468888
2014,450,MDG,26,"Ores, slag and ash",96861621.59
2014,454,MWI,26,"Ores, slag and ash",40058648.86
2014,458,MYS,26,"Ores, slag and ash",739162404
2014,470,MLT,26,"Ores, slag and ash",33401
2014,478,MRT,26,"Ores, slag and ash",1070778732
2014,480,MUS,26,"Ores, slag and ash",504
2014,484,MEX,26,"Ores, slag and ash",4382330658
2014,490,S19,26,"Ores, slag and ash",126523402
2014,496,MNG,26,"Ores, slag and ash",3222986985
2014,499,MNE,26,"Ores, slag and ash",14918446
2014,504,MAR,26,"Ores, slag and ash",234766884
2014,508,MOZ,26,"Ores, slag and ash",187161052
2014,512,OMN,26,"Ores, slag and ash",709126526.6
2014,516,NAM,26,"Ores, slag and ash",744523172
2014,524,NPL,26,"Ores, slag and ash",81488
2014,528,NLD,26,"Ores, slag and ash",1252454850
2014,533,ABW,26,"Ores, slag and ash",2763
2014,540,NCL,26,"Ores, slag and ash",266781754
2014,554,NZL,26,"Ores, slag and ash",7412974.173
2014,558,NIC,26,"Ores, slag and ash",193293
2014,562,NER,26,"Ores, slag and ash",478187031
2014,566,NGA,26,"Ores, slag and ash",26683156
2014,579,NOR,26,"Ores, slag and ash",432411606
2014,585,PLW,26,"Ores, slag and ash",30
2014,586,PAK,26,"Ores, slag and ash",102389465
2014,600,PRY,26,"Ores, slag and ash",26004
2014,604,PER,26,"Ores, slag and ash",10565429478
2014,608,PHL,26,"Ores, slag and ash",2864172511
2014,616,POL,26,"Ores, slag and ash",108380347
2014,620,PRT,26,"Ores, slag and ash",573474077
2014,634,QAT,26,"Ores, slag and ash",5151039
2014,642,ROU,26,"Ores, slag and ash",77984116
2014,643,RUS,26,"Ores, slag and ash",3300515070
2014,646,RWA,26,"Ores, slag and ash",202499812.5
2014,682,SAU,26,"Ores, slag and ash",131823923
2014,686,SEN,26,"Ores, slag and ash",20269059
2014,688,SRB,26,"Ores, slag and ash",72520545
2014,694,SLE,26,"Ores, slag and ash",237271509
2014,699,IND,26,"Ores, slag and ash",1356792878
2014,702,SGP,26,"Ores, slag and ash",59118563.19
2014,703,SVK,26,"Ores, slag and ash",40204144.12
2014,704,VNM,26,"Ores, slag and ash",169648026
2014,705,SVN,26,"Ores, slag and ash",13622950
2014,710,ZAF,26,"Ores, slag and ash",11838276113
2014,716,ZWE,26,"Ores, slag and ash",368005514.6
2014,724,ESP,26,"Ores, slag and ash",1857947579
2014,729,SDN,26,"Ores, slag and ash",14676248.08
2014,740,SUR,26,"Ores, slag and ash",38020
2014,748,SWZ,26,"Ores, slag and ash",34461374.8
2014,752,SWE,26,"Ores, slag and ash",3344650349
2014,757,CHE,26,"Ores, slag and ash",16699219.91
2014,764,THA,26,"Ores, slag and ash",99498894
2014,768,TGO,26,"Ores, slag and ash",2265522.63
2014,780,TTO,26,"Ores, slag and ash",60201272.81
2014,784,ARE,26,"Ores, slag and ash",33451113.68
2014,788,TUN,26,"Ores, slag and ash",3197600
2014,792,TUR,26,"Ores, slag and ash",1399033464
2014,800,UGA,26,"Ores, slag and ash",4856005
2014,804,UKR,26,"Ores, slag and ash",3472393210
2014,807,MKD,26,"Ores, slag and ash",172678774
2014,818,EGY,26,"Ores, slag and ash",17057712
2014,826,GBR,26,"Ores, slag and ash",248394148
2014,834,TZA,26,"Ores, slag and ash",713717575
2014,842,USA,26,"Ores, slag and ash",8362919960
2014,854,BFA,26,"Ores, slag and ash",13430062.54
2014,858,URY,26,"Ores, slag and ash",1045842
2014,887,YEM,26,"Ores, slag and ash",33292
2014,894,ZMB,26,"Ores, slag and ash",57892302.88
2015,4,AFG,26,"Ores, slag and ash",3279440
2015,8,ALB,26,"Ores, slag and ash",93832342
2015,12,DZA,26,"Ores, slag and ash",1735883
2015,20,AND,26,"Ores, slag and ash",8962.149
2015,24,AGO,26,"Ores, slag and ash",725449.24
2015,31,AZE,26,"Ores, slag and ash",6429833.61
2015,32,ARG,26,"Ores, slag and ash",712988459.8
2015,36,AUS,26,"Ores, slag and ash",47842539334
2015,40,AUT,26,"Ores, slag and ash",32582287
2015,48,BHR,26,"Ores, slag and ash",395252830
2015,50,BGD,26,"Ores, slag and ash",7739060
2015,51,ARM,26,"Ores, slag and ash",366394024
2015,52,BRB,26,"Ores, slag and ash",88
2015,56,BEL,26,"Ores, slag and ash",215232708.2
2015,68,BOL,26,"Ores, slag and ash",1685677374
2015,70,BIH,26,"Ores, slag and ash",24308006
2015,72,BWA,26,"Ores, slag and ash",53383097.12
2015,76,BRA,26,"Ores, slag and ash",16654435225
2015,90,SLB,26,"Ores, slag and ash",2699182
2015,96,BRN,26,"Ores, slag and ash",47130
2015,100,BGR,26,"Ores, slag and ash",534048118
2015,104,MMR,26,"Ores, slag and ash",22794163.55
2015,108,BDI,26,"Ores, slag and ash",1361074
2015,112,BLR,26,"Ores, slag and ash",2639200
2015,116,KHM,26,"Ores, slag and ash",29831
2015,120,CMR,26,"Ores, slag and ash",7092
2015,124,CAN,26,"Ores, slag and ash",6602104922
2015,144,LKA,26,"Ores, slag and ash",13159856
2015,152,CHL,26,"Ores, slag and ash",14912940072
2015,156,CHN,26,"Ores, slag and ash",243859786
2015,170,COL,26,"Ores, slag and ash",27074307
2015,178,COG,26,"Ores, slag and ash",574313.061
2015,180,COD,26,"Ores, slag and ash",918216221.4
2015,188,CRI,26,"Ores, slag and ash",29821
2015,191,HRV,26,"Ores, slag and ash",15928208
2015,203,CZE,26,"Ores, slag and ash",19941935
2015,208,DNK,26,"Ores, slag and ash",5430794
2015,214,DOM,26,"Ores, slag and ash",67803544.22
2015,218,ECU,26,"Ores, slag and ash",2432001
2015,222,SLV,26,"Ores, slag and ash",592523.15
2015,231,ETH,26,"Ores, slag and ash",6487013.361
2015,233,EST,26,"Ores, slag and ash",1844768
2015,242,FJI,26,"Ores, slag and ash",2418326.387
2015,246,FIN,26,"Ores, slag and ash",144057252
2015,251,FRA,26,"Ores, slag and ash",200028677
2015,266,GAB,26,"Ores, slag and ash",155689161.9
2015,268,GEO,26,"Ores, slag and ash",273763961.3
2015,275,PSE,26,"Ores, slag and ash",112131
2015,276,DEU,26,"Ores, slag and ash",368706496.2
2015,288,GHA,26,"Ores, slag and ash",117445592.3
2015,300,GRC,26,"Ores, slag and ash",68121767
2015,320,GTM,26,"Ores, slag and ash",733928910
2015,324,GIN,26,"Ores, slag and ash",576330547
2015,328,GUY,26,"Ores, slag and ash",103567713.2
2015,340,HND,26,"Ores, slag and ash",47093182
2015,344,HKG,26,"Ores, slag and ash",33075673.62
2015,348,HUN,26,"Ores, slag and ash",4576173
2015,352,ISL,26,"Ores, slag and ash",117438
2015,360,IDN,26,"Ores, slag and ash",3378428967
2015,364,IRN,26,"Ores, slag and ash",726852348
2015,372,IRL,26,"Ores, slag and ash",319143160.8
2015,376,ISR,26,"Ores, slag and ash",222000
2015,380,ITA,26,"Ores, slag and ash",201809091.5
2015,384,CIV,26,"Ores, slag and ash",20168482.49
2015,388,JAM,26,"Ores, slag and ash",129858787
2015,392,JPN,26,"Ores, slag and ash",141271088
2015,398,KAZ,26,"Ores, slag and ash",1084150478
2015,400,JOR,26,"Ores, slag and ash",373717
2015,404,KEN,26,"Ores, slag and ash",123380789.6
2015,410,KOR,26,"Ores, slag and ash",160157123
2015,414,KWT,26,"Ores, slag and ash",158946.472
2015,417,KGZ,26,"Ores, slag and ash",19816107
2015,418,LAO,26,"Ores, slag and ash",645344484
2015,422,LBN,26,"Ores, slag and ash",290828.899
2015,426,LSO,26,"Ores, slag and ash",202.211
2015,428,LVA,26,"Ores, slag and ash",605322.031
2015,440,LTU,26,"Ores, slag and ash",1324915
2015,442,LUX,26,"Ores, slag and ash",10262111
2015,450,MDG,26,"Ores, slag and ash",70603522.37
2015,454,MWI,26,"Ores, slag and ash",145252.85
2015,458,MYS,26,"Ores, slag and ash",1449312940
2015,470,MLT,26,"Ores, slag and ash",28097
2015,478,MRT,26,"Ores, slag and ash",744238534.1
2015,484,MEX,26,"Ores, slag and ash",3898526243
2015,490,S19,26,"Ores, slag and ash",72517046
2015,496,MNG,26,"Ores, slag and ash",2662329896
2015,498,MDA,26,"Ores, slag and ash",11661
2015,499,MNE,26,"Ores, slag and ash",19620780
2015,504,MAR,26,"Ores, slag and ash",231496987.6
2015,508,MOZ,26,"Ores, slag and ash",151264534.6
2015,512,OMN,26,"Ores, slag and ash",380854688.7
2015,516,NAM,26,"Ores, slag and ash",445706528
2015,524,NPL,26,"Ores, slag and ash",17421
2015,528,NLD,26,"Ores, slag and ash",959943956.2
2015,533,ABW,26,"Ores, slag and ash",338
2015,540,NCL,26,"Ores, slag and ash",237107695
2015,554,NZL,26,"Ores, slag and ash",4871205.832
2015,558,NIC,26,"Ores, slag and ash",370935
2015,562,NER,26,"Ores, slag and ash",401792836
2015,566,NGA,26,"Ores, slag and ash",22951566.93
2015,579,NOR,26,"Ores, slag and ash",236213657.6
2015,586,PAK,26,"Ores, slag and ash",84469467
2015,591,PAN,26,"Ores, slag and ash",6912
2015,600,PRY,26,"Ores, slag and ash",8754
2015,604,PER,26,"Ores, slag and ash",9961866518
2015,608,PHL,26,"Ores, slag and ash",1640589723
2015,616,POL,26,"Ores, slag and ash",35128629
2015,620,PRT,26,"Ores, slag and ash",483408425.9
2015,634,QAT,26,"Ores, slag and ash",4933994.382
2015,642,ROU,26,"Ores, slag and ash",63480713
2015,643,RUS,26,"Ores, slag and ash",1959462676
2015,646,RWA,26,"Ores, slag and ash",117962674.5
2015,682,SAU,26,"Ores, slag and ash",166249948
2015,686,SEN,26,"Ores, slag and ash",93213292
2015,688,SRB,26,"Ores, slag and ash",38544727
2015,694,SLE,26,"Ores, slag and ash",639154
2015,699,IND,26,"Ores, slag and ash",673066200
2015,702,SGP,26,"Ores, slag and ash",45449668.93
2015,703,SVK,26,"Ores, slag and ash",33273366.21
2015,704,VNM,26,"Ores, slag and ash",130874155
2015,705,SVN,26,"Ores, slag and ash",15482368
2015,710,ZAF,26,"Ores, slag and ash",8402041205
2015,716,ZWE,26,"Ores, slag and ash",339408116.8
2015,724,ESP,26,"Ores, slag and ash",1661597368
2015,729,SDN,26,"Ores, slag and ash",3784547
2015,740,SUR,26,"Ores, slag and ash",444326046.6
2015,748,SWZ,26,"Ores, slag and ash",166.472
2015,752,SWE,26,"Ores, slag and ash",2049093026
2015,757,CHE,26,"Ores, slag and ash",22967661.34
2015,764,THA,26,"Ores, slag and ash",101163870.4
2015,768,TGO,26,"Ores, slag and ash",2189534.2
2015,780,TTO,26,"Ores, slag and ash",280234027.4
2015,784,ARE,26,"Ores, slag and ash",46550199.96
2015,788,TUN,26,"Ores, slag and ash",2372834
2015,792,TUR,26,"Ores, slag and ash",1000102357
2015,800,UGA,26,"Ores, slag and ash",2368362
2015,804,UKR,26,"Ores, slag and ash",2216459224
2015,807,MKD,26,"Ores, slag and ash",139367120.5
2015,818,EGY,26,"Ores, slag and ash",11505230.01
2015,826,GBR,26,"Ores, slag and ash",269032425
2015,834,TZA,26,"Ores, slag and ash",471292568
2015,842,USA,26,"Ores, slag and ash",6811997450
2015,854,BFA,26,"Ores, slag and ash",25566.435
2015,858,URY,26,"Ores, slag and ash",408224
2015,894,ZMB,26,"Ores, slag and ash",34743563.81
2016,4,AFG,26,"Ores, slag and ash",186827
2016,8,ALB,26,"Ores, slag and ash",98961465
2016,12,DZA,26,"Ores, slag and ash",1709436
2016,20,AND,26,"Ores, slag and ash",6862.534
2016,24,AGO,26,"Ores, slag and ash",66474.09
2016,31,AZE,26,"Ores, slag and ash",15906702.93
2016,32,ARG,26,"Ores, slag and ash",987156858.7
2016,36,AUS,26,"Ores, slag and ash",49227428049
2016,40,AUT,26,"Ores, slag and ash",31248186.38
2016,48,BHR,26,"Ores, slag and ash",781466250.4
2016,51,ARM,26,"Ores, slag and ash",412976555
2016,52,BRB,26,"Ores, slag and ash",651
2016,56,BEL,26,"Ores, slag and ash",162469818.9
2016,68,BOL,26,"Ores, slag and ash",1855800472
2016,70,BIH,26,"Ores, slag and ash",28977074
2016,72,BWA,26,"Ores, slag and ash",103279
2016,76,BRA,26,"Ores, slag and ash",15816098824
2016,84,BLZ,26,"Ores, slag and ash",19
2016,90,SLB,26,"Ores, slag and ash",624078
2016,96,BRN,26,"Ores, slag and ash",114868
2016,100,BGR,26,"Ores, slag and ash",548541385.2
2016,104,MMR,26,"Ores, slag and ash",24884705.53
2016,108,BDI,26,"Ores, slag and ash",3597895
2016,112,BLR,26,"Ores, slag and ash",2434600
2016,120,CMR,26,"Ores, slag and ash",24187
2016,124,CAN,26,"Ores, slag and ash",6132698429
2016,144,LKA,26,"Ores, slag and ash",10743659
2016,152,CHL,26,"Ores, slag and ash",14589214966
2016,156,CHN,26,"Ores, slag and ash",270468805
2016,170,COL,26,"Ores, slag and ash",38826681
2016,178,COG,26,"Ores, slag and ash",891135.489
2016,180,COD,26,"Ores, slag and ash",848207007.5
2016,188,CRI,26,"Ores, slag and ash",378
2016,191,HRV,26,"Ores, slag and ash",17972396
2016,192,CUB,26,"Ores, slag and ash",5084352.69
2016,196,CYP,26,"Ores, slag and ash",13293.905
2016,203,CZE,26,"Ores, slag and ash",23206699
2016,208,DNK,26,"Ores, slag and ash",5823373.754
2016,214,DOM,26,"Ores, slag and ash",62920794.94
2016,218,ECU,26,"Ores, slag and ash",34171169
2016,222,SLV,26,"Ores, slag and ash",791106.35
2016,231,ETH,26,"Ores, slag and ash",6803936.902
2016,233,EST,26,"Ores, slag and ash",1540130.875
2016,242,FJI,26,"Ores, slag and ash",1327112.077
2016,246,FIN,26,"Ores, slag and ash",218070265
2016,251,FRA,26,"Ores, slag and ash",216795824
2016,266,GAB,26,"Ores, slag and ash",160633681.9
2016,268,GEO,26,"Ores, slag and ash",335563575.2
2016,275,PSE,26,"Ores, slag and ash",516898
2016,276,DEU,26,"Ores, slag and ash",407811614.3
2016,288,GHA,26,"Ores, slag and ash",143264684
2016,300,GRC,26,"Ores, slag and ash",64800550
2016,320,GTM,26,"Ores, slag and ash",648648170
2016,324,GIN,26,"Ores, slag and ash",615060496.3
2016,328,GUY,26,"Ores, slag and ash",108204977
2016,340,HND,26,"Ores, slag and ash",33745553
2016,344,HKG,26,"Ores, slag and ash",26398523.67
2016,348,HUN,26,"Ores, slag and ash",13302358
2016,352,ISL,26,"Ores, slag and ash",977802
2016,360,IDN,26,"Ores, slag and ash",3567655091
2016,364,IRN,26,"Ores, slag and ash",1103045137
2016,372,IRL,26,"Ores, slag and ash",238870929.3
2016,376,ISR,26,"Ores, slag and ash",1759000
2016,380,ITA,26,"Ores, slag and ash",197949703.1
2016,384,CIV,26,"Ores, slag and ash",12850651.91
2016,388,JAM,26,"Ores, slag and ash",92154247
2016,392,JPN,26,"Ores, slag and ash",143066164
2016,398,KAZ,26,"Ores, slag and ash",1193597789
2016,400,JOR,26,"Ores, slag and ash",519527
2016,404,KEN,26,"Ores, slag and ash",142137892.8
2016,410,KOR,26,"Ores, slag and ash",93225608
2016,414,KWT,26,"Ores, slag and ash",303371.74
2016,417,KGZ,26,"Ores, slag and ash",68285082
2016,418,LAO,26,"Ores, slag and ash",751017566
2016,422,LBN,26,"Ores, slag and ash",102354
2016,426,LSO,26,"Ores, slag and ash",1795.962
2016,428,LVA,26,"Ores, slag and ash",439521.14
2016,434,LBY,26,"Ores, slag and ash",85438
2016,440,LTU,26,"Ores, slag and ash",1543885
2016,442,LUX,26,"Ores, slag and ash",10278074
2016,450,MDG,26,"Ores, slag and ash",64523661.69
2016,454,MWI,26,"Ores, slag and ash",7973.589
2016,458,MYS,26,"Ores, slag and ash",1355412472
2016,466,MLI,26,"Ores, slag and ash",16184
2016,470,MLT,26,"Ores, slag and ash",349266
2016,478,MRT,26,"Ores, slag and ash",686385062
2016,484,MEX,26,"Ores, slag and ash",3816192772
2016,490,S19,26,"Ores, slag and ash",920660279
2016,496,MNG,26,"Ores, slag and ash",2108362276
2016,499,MNE,26,"Ores, slag and ash",31466924.16
2016,504,MAR,26,"Ores, slag and ash",242653987
2016,508,MOZ,26,"Ores, slag and ash",191269132
2016,512,OMN,26,"Ores, slag and ash",134091142.7
2016,516,NAM,26,"Ores, slag and ash",842461593
2016,524,NPL,26,"Ores, slag and ash",26628.989
2016,528,NLD,26,"Ores, slag and ash",679704708.7
2016,533,ABW,26,"Ores, slag and ash",214423.91
2016,554,NZL,26,"Ores, slag and ash",5457608
