year,country_code,country_code_letter,dollar_value,HDI_value
2013,388,JAM,129395572,0.715
2013,392,JPN,136201078,0.909
2013,398,KAZ,2729550161,0.789
2013,400,JOR,345956,0.738
2013,404,KEN,4043268,0.562
2013,410,KOR,161401065,0.902
2013,414,KWT,151990,0.813
2013,417,KGZ,18488007,0.68
2013,418,LAO,695550490,0.587
2013,422,LBN,191537,0.756
2013,428,LVA,1505266,0.846
2013,440,LTU,1489410,0.858
2013,442,LUX,10509345,0.922
2013,450,MDG,105484540.6,0.494
2013,454,MWI,135072905.4,0.484
2013,458,MYS,686230888,0.782
2013,470,MLT,33561,0.874
2013,478,MRT,1572740056,0.53
2013,480,MUS,47750,0.779
2013,484,MEX,4011203340,0.761
2013,490,S19,152164842,
2013,496,MNG,1761242556,0.73
2013,499,MNE,12617272,0.819
2013,504,MAR,240260539,0.636
2013,508,MOZ,157885065,0.432
2013,512,OMN,1369713388,0.814
2013,516,NAM,968373269,0.61
2013,524,NPL,110802,0.563
2013,528,NLD,1158444581,0.929
2013,540,NCL,195341618,
2013,554,NZL,79108980.38,0.93
2013,558,NIC,79252,0.631
2013,562,NER,659383108,0.358
2013,566,NGA,64228211,0.504
2013,579,NOR,478217586,0.945
2013,586,PAK,135510312,0.51
2013,591,PAN,48557,0.794
2013,600,PRY,45328,0.729
2013,604,PER,11516606290,0.749
2013,608,PHL,2324774440,0.689
2013,616,POL,59483109,0.865
2013,620,PRT,590922684,0.842
2013,634,QAT,5280962.502,0.852
2013,642,ROU,82314113,0.811
2013,643,RUS,3615686763,0.816
2013,646,RWA,222864093.5,0.502
2013,662,LCA,201,0.723
2013,682,SAU,155889795,0.831
2013,686,SEN,202052,0.497
2013,688,SRB,115689323,0.785
2013,699,IND,2388949160,0.6
2013,702,SGP,21566022.42,0.93
2013,703,SVK,46699376.76,0.849
2013,704,VNM,202098127,0.689
2013,705,SVN,11998524,0.901
2013,710,ZAF,13705623585,0.705
2013,716,ZWE,344776635.9,0.532
2013,724,ESP,2010111687,0.88
2013,729,SDN,8405796,0.503
2013,740,SUR,62802,0.7
2013,748,SWZ,69948016.34,0.546
2013,752,SWE,3353490235,0.932
2013,757,CHE,15943331.59,0.947
2013,764,THA,82721379,0.754
2013,768,TGO,8409061.562,0.495
2013,780,TTO,297656465.2,0.801
2013,784,ARE,51158623,0.847
2013,788,TUN,3077955,0.719
2013,792,TUR,1779830298,0.802
2013,800,UGA,2652214,0.511
2013,804,UKR,3917528853,0.774
2013,807,MKD,178356363,0.763
2013,818,EGY,25588374,0.684
2013,826,GBR,180385566,0.923
2013,834,TZA,400135860,0.504
2013,842,USA,7321029003,0.922
2013,854,BFA,33519.423,0.399
2013,858,URY,842147,0.802
2013,862,VEN,266293021,0.771
2013,882,WSM,86,0.704
2013,887,YEM,50005,0.496
2013,894,ZMB,94113870.94,0.554
2014,8,ALB,117073710,0.797
2014,12,DZA,2753385,0.732
2014,20,AND,6505.66,0.854
2014,31,AZE,7151302,0.749
2014,32,ARG,1250168473,0.847
2014,36,AUS,73362619313,0.931
2014,40,AUT,28187344,0.911
2014,48,BHR,598309333,0.839
2014,51,ARM,291178484,0.764
2014,52,BRB,15251,0.795
2014,56,BEL,298357516.7,0.922
2014,68,BOL,1992694100,0.683
2014,70,BIH,35854264,0.751
2014,72,BWA,134165773.6,0.683
2014,76,BRA,28402213499,0.753
2014,90,SLB,870503.521,0.562
2014,96,BRN,80,0.834
2014,100,BGR,632144585,0.807
2014,104,MMR,51388708.31,0.548
2014,108,BDI,2202511,0.419
2014,112,BLR,5289900,0.81
2014,116,KHM,4716,0.559
2014,120,CMR,747,0.553
2014,124,CAN,8604564959,0.925
2014,144,LKA,10295723,0.757
2014,152,CHL,18646795112,0.841
2014,156,CHN,350079192,0.732
2014,170,COL,20900082,0.755
2014,178,COG,521163.63,0.609
2014,188,CRI,38085,0.79
2014,191,HRV,14468562,0.842
2014,203,CZE,38281907,0.889
2014,208,DNK,7899285,0.932
2014,214,DOM,90792725.97,0.728
2014,218,ECU,55753744,0.759
2014,222,SLV,1673439.62,0.663
2014,231,ETH,11397019.92,0.445
2014,233,EST,3964607,0.879
2014,242,FJI,8590017,0.715
2014,246,FIN,221464297,0.928
2014,251,FRA,309498036,0.892
2014,258,PYF,10,
2014,266,GAB,147827019.7,0.687
2014,268,GEO,250580898.5,0.793
2014,275,PSE,712292,0.698
2014,276,DEU,418218088.3,0.942
2014,288,GHA,145755007.8,0.582
2014,296,KIR,296.084,0.612
2014,300,GRC,89466379,0.879
2014,320,GTM,846345956,0.64
2014,324,GIN,599290423,0.436
2014,328,GUY,123435912,0.682
2014,340,HND,78360113,0.603
2014,344,HKG,45994587,0.932
2014,348,HUN,7974620,0.84
2014,352,ISL,6420,0.946
2014,360,IDN,1918637694,0.69
2014,364,IRN,1287404222,0.783
2014,372,IRL,476850008.7,0.918
2014,376,ISR,2946000,0.899
2014,380,ITA,374835597,0.882
2014,384,CIV,30460793.78,0.499
2014,388,JAM,131848861.3,0.714
2014,392,JPN,146153730,0.91
2014,398,KAZ,2603412023,0.794
2014,400,JOR,554562,0.737
2014,410,KOR,154936119,0.906
2014,414,KWT,69022,0.816
2014,417,KGZ,41389302,0.686
2014,418,LAO,548154561,0.597
2014,422,LBN,163519,0.755
2014,426,LSO,3317.161,0.5
2014,428,LVA,3955842.247,0.85
2014,440,LTU,1834224,0.864
2014,442,LUX,9468888,0.927
2014,450,MDG,96861621.59,0.497
2014,454,MWI,40058648.86,0.493
2014,458,MYS,739162404,0.787
2014,470,MLT,33401,0.881
2014,478,MRT,1070778732,0.532
2014,480,MUS,504,0.788
2014,484,MEX,4382330658,0.765
2014,490,S19,126523402,
2014,496,MNG,3222986985,0.735
2014,499,MNE,14918446,0.822
2014,504,MAR,234766884,0.645
2014,508,MOZ,187161052,0.438
2014,512,OMN,709126526.6,0.818
2014,516,NAM,744523172,0.619
2014,524,NPL,81488,0.567
2014,528,NLD,1252454850,0.931
2014,533,ABW,2763,
2014,540,NCL,266781754,
2014,554,NZL,7412974.173,0.931
2014,558,NIC,193293,0.638
2014,562,NER,478187031,0.363
2014,566,NGA,26683156,0.513
2014,579,NOR,432411606,0.949
2014,585,PLW,30,0.777
2014,586,PAK,102389465,0.519
2014,600,PRY,26004,0.731
2014,604,PER,10565429478,0.754
2014,608,PHL,2864172511,0.693
2014,616,POL,108380347,0.867
2014,620,PRT,573474077,0.847
2014,634,QAT,5151039,0.85
2014,642,ROU,77984116,0.811
2014,643,RUS,3300515070,0.818
2014,646,RWA,202499812.5,0.507
2014,682,SAU,131823923,0.836
2014,686,SEN,20269059,0.501
2014,688,SRB,72520545,0.787
2014,694,SLE,237271509,0.447
2014,699,IND,1356792878,0.611
2014,702,SGP,59118563.19,0.932
2014,703,SVK,40204144.12,0.851
2014,704,VNM,169648026,0.693
2014,705,SVN,13622950,0.903
2014,710,ZAF,11838276113,0.714
2014,716,ZWE,368005514.6,0.539
2014,724,ESP,1857947579,0.884
2014,729,SDN,14676248.08,0.511
2014,740,SUR,38020,0.701
2014,748,SWZ,34461374.8,0.56
2014,752,SWE,3344650349,0.935
2014,757,CHE,16699219.91,0.951
2014,764,THA,99498894,0.785
2014,768,TGO,2265522.63,0.502
2014,780,TTO,60201272.81,0.806
2014,784,ARE,33451113.68,0.853
2014,788,TUN,3197600,0.721
2014,792,TUR,1399033464,0.812
2014,800,UGA,4856005,0.518
2014,804,UKR,3472393210,0.774
2014,807,MKD,172678774,0.769
2014,818,EGY,17057712,0.688
2014,826,GBR,248394148,0.924
2014,834,TZA,713717575,0.506
2014,842,USA,8362919960,0.923
2014,854,BFA,13430062.54,0.403
2014,858,URY,1045842,0.805
2014,887,YEM,33292,0.485
2014,894,ZMB,57892302.88,0.557
2015,4,AFG,3279440,0.479
2015,8,ALB,93832342,0.797
2015,12,DZA,1735883,0.736
2015,20,AND,8962.149,0.856
2015,24,AGO,725449.24,0.591
2015,31,AZE,6429833.61,0.751
2015,32,ARG,712988459.8,0.85
2015,36,AUS,47842539334,0.933
2015,40,AUT,32582287,0.91
2015,48,BHR,395252830,0.859
2015,50,BGD,7739060,0.604
2015,51,ARM,366394024,0.769
2015,52,BRB,88,0.798
2015,56,BEL,215232708.2,0.924
2015,68,BOL,1685677374,0.688
2015,70,BIH,24308006,0.757
2015,72,BWA,53383097.12,0.688
2015,76,BRA,16654435225,0.752
2015,90,SLB,2699182,0.562
2015,96,BRN,47130,0.832
2015,100,BGR,534048118,0.809
2015,104,MMR,22794163.55,0.557
2015,108,BDI,1361074,0.42
2015,112,BLR,2639200,0.809
2015,116,KHM,29831,0.564
2015,120,CMR,7092,0.562
2015,124,CAN,6602104922,0.927
2015,144,LKA,13159856,0.76
2015,152,CHL,14912940072,0.846
2015,156,CHN,243859786,0.741
2015,170,COL,27074307,0.758
2015,178,COG,574313.061,0.61
2015,180,COD,918216221.4,0.457
2015,188,CRI,29821,0.792
2015,191,HRV,15928208,0.844
2015,203,CZE,19941935,0.891
2015,208,DNK,5430794,0.936
2015,214,DOM,67803544.22,0.739
2015,218,ECU,2432001,0.764
2015,222,SLV,592523.15,0.663
2015,231,ETH,6487013.361,0.455
2015,233,EST,1844768,0.883
2015,242,FJI,2418326.387,0.716
2015,246,FIN,144057252,0.93
2015,251,FRA,200028677,0.893
2015,266,GAB,155689161.9,0.692
2015,268,GEO,273763961.3,0.798
2015,275,PSE,112131,0.71
2015,276,DEU,368706496.2,0.941
2015,288,GHA,117445592.3,0.586
2015,300,GRC,68121767,0.881
2015,320,GTM,733928910,0.629
2015,324,GIN,576330547,0.449
2015,328,GUY,103567713.2,0.686
2015,340,HND,47093182,0.61
2015,344,HKG,33075673.62,0.936
2015,348,HUN,4576173,0.839
2015,352,ISL,117438,0.948
2015,360,IDN,3378428967,0.698
2015,364,IRN,726852348,0.782
2015,372,IRL,319143160.8,0.924
2015,376,ISR,222000,0.899
2015,380,ITA,201809091.5,0.881
2015,384,CIV,20168482.49,0.501
2015,388,JAM,129858787,0.712
2015,392,JPN,141271088,0.913
2015,398,KAZ,1084150478,0.799
2015,400,JOR,373717,0.738
2015,404,KEN,123380789.6,0.575
2015,410,KOR,160157123,0.908
2015,414,KWT,158946.472,0.829
2015,417,KGZ,19816107,0.689
2015,418,LAO,645344484,0.604
2015,422,LBN,290828.899,0.756
2015,426,LSO,202.211,0.508
2015,428,LVA,605322.031,0.853
2015,440,LTU,1324915,0.865
2015,442,LUX,10262111,0.914
2015,450,MDG,70603522.37,0.499
2015,454,MWI,145252.85,0.498
2015,458,MYS,1449312940,0.792
2015,470,MLT,28097,0.887
2015,478,MRT,744238534.1,0.536
2015,484,MEX,3898526243,0.769
2015,490,S19,72517046,
2015,496,MNG,2662329896,0.739
2015,498,MDA,11661,0.749
2015,499,MNE,19620780,0.827
2015,504,MAR,231496987.6,0.656
2015,508,MOZ,151264534.6,0.445
2015,512,OMN,380854688.7,0.824
2015,516,NAM,445706528,0.627
2015,524,NPL,17421,0.568
2015,528,NLD,959943956.2,0.932
2015,533,ABW,338,
2015,540,NCL,237107695,
2015,554,NZL,4871205.832,0.933
2015,558,NIC,370935,0.644
2015,562,NER,401792836,0.367
2015,566,NGA,22951566.93,0.52
2015,579,NOR,236213657.6,0.952
2015,586,PAK,84469467,0.525
2015,591,PAN,6912,0.802
2015,600,PRY,8754,0.738
2015,604,PER,9961866518,0.758
2015,608,PHL,1640589723,0.696
2015,616,POL,35128629,0.869
2015,620,PRT,483408425.9,0.85
2015,634,QAT,4933994.382,0.852
2015,642,ROU,63480713,0.813
2015,643,RUS,1959462676,0.823
2015,646,RWA,117962674.5,0.509
2015,682,SAU,166249948,0.842
2015,686,SEN,93213292,0.501
2015,688,SRB,38544727,0.794
2015,694,SLE,639154,0.438
2015,699,IND,673066200,0.619
2015,702,SGP,45449668.93,0.935
2015,703,SVK,33273366.21,0.852
2015,704,VNM,130874155,0.697
2015,705,SVN,15482368,0.903
2015,710,ZAF,8402041205,0.721
2015,716,ZWE,339408116.8,0.544
2015,724,ESP,1661597368,0.889
2015,729,SDN,3784547,0.514
2015,740,SUR,444326046.6,0.707
2015,748,SWZ,166.472,0.577
2015,752,SWE,2049093026,0.937
2015,757,CHE,22967661.34,0.952
2015,764,THA,101163870.4,0.789
2015,768,TGO,2189534.2,0.51
2015,780,TTO,280234027.4,0.812
2015,784,ARE,46550199.96,0.86
2015,788,TUN,2372834,0.724
2015,792,TUR,1000102357,0.821
2015,800,UGA,2368362,0.525
2015,804,UKR,2216459224,0.764
2015,807,MKD,139367120.5,0.777
2015,818,EGY,11505230.01,0.695
2015,826,GBR,269032425,0.923
2015,834,TZA,471292568,0.507
2015,842,USA,6811997450,0.924
2015,854,BFA,25566.435,0.413
2015,858,URY,408224,0.807
2015,894,ZMB,34743563.81,0.563
2016,4,AFG,186827,0.483
2016,8,ALB,98961465,0.795
2016,12,DZA,1709436,0.738
2016,20,AND,6862.534,0.859
2016,24,AGO,66474.09,0.595
2016,31,AZE,15906702.93,0.752
2016,32,ARG,987156858.7,0.848
2016,36,AUS,49227428049,0.936
2016,40,AUT,31248186.38,0.913
