year,country_code,country_code_letter,dollar_value,HDI_value
2013,740,SUR,10500.0,0.7
2013,748,SWZ,8388130.813,0.546
2013,752,SWE,525914912.7,0.932
2013,757,CHE,699642412.2,0.947
2013,764,THA,642181046.0,0.754
2013,768,TGO,983968.5,0.495
2013,780,TTO,2571090554.0,0.801
2013,784,ARE,68095282.69,0.847
2013,788,TUN,476365859.0,0.719
2013,792,TUR,1202387659.0,0.802
2013,800,UGA,3542386.0,0.511
2013,804,UKR,1744303013.0,0.774
2013,807,MKD,11597141.0,0.763
2013,818,EGY,488870480.0,0.684
2013,826,GBR,3998242496.0,0.923
2013,834,TZA,3327135.0,0.504
2013,842,USA,12435825208.0,0.922
