year,country_code,country_code_letter,HDI_value,dollar_per_capita
2017,729,SDN,0.52,12.85
2017,740,SUR,0.71,235.13
2017,748,SWZ,0.601,18.44
2017,752,SWE,0.941,979.8
2017,757,CHE,0.955,244.8
2017,762,TJK,0.659,5.69
2017,764,THA,0.795,116.15
2017,768,TGO,0.522,8.92
2017,780,TTO,0.811,3041.84
2017,784,ARE,0.898,6840.62
2017,788,TUN,0.732,72.66
2017,792,TUR,0.833,59.76
2017,800,UGA,0.534,4.65
2017,804,UKR,0.771,17.4
2017,807,MKD,0.789,45.02
2017,818,EGY,0.709,49.34
2017,826,GBR,0.929,536.08
2017,834,TZA,0.517,0.85
2017,842,USA,0.928,425.59
2017,854,BFA,0.432,0.69
2017,858,URY,0.815,46.56
2017,860,UZB,0.714,50.52
2017,882,WSM,0.714,62.83
2017,894,ZMB,0.568,4.2
2018,4,AFG,0.486,2.43
2018,8,ALB,0.797,133.71
2018,20,AND,0.863,0.23
2018,24,AGO,0.598,1243.08
2018,28,ATG,0.828,11.47
2018,31,AZE,0.757,1798.69
2018,32,ARG,0.852,65.77
2018,36,AUS,0.941,3652.24
2018,40,AUT,0.917,420.8
2018,44,BHS,0.814,258.6
2018,48,BHR,0.88,4607.05
2018,51,ARM,0.781,27.33
2018,52,BRB,0.804,431.01
2018,56,BEL,0.933,2426.37
2018,60,BMU,,0.19
2018,68,BOL,0.712,273.06
2018,70,BIH,0.774,207.42
2018,72,BWA,0.7,5.54
2018,76,BRA,0.762,153.77
2018,84,BLZ,0.715,67.63
2018,96,BRN,0.826,13663.28
2018,100,BGR,0.811,448.13
2018,104,MMR,0.595,69.16
2018,108,BDI,0.421,0.58
2018,112,BLR,0.812,898.13
2018,116,KHM,0.588,0.01
2018,120,CMR,0.581,77.11
2018,124,CAN,0.93,2688.99
2018,140,CAF,0.386,0.0
2018,152,CHL,0.856,46.76
2018,156,CHN,0.766,33.11
2018,170,COL,0.766,494.14
2018,174,COM,0.578,0.0
2018,178,COG,0.603,1672.66
2018,180,COD,0.474,1.6
2018,188,CRI,0.804,0.74
2018,191,HRV,0.86,456.11
2018,192,CUB,0.765,6.64
2018,196,CYP,0.896,941.93
2018,203,CZE,0.893,368.38
2018,204,BEN,0.506,2.08
2018,208,DNK,0.942,936.11
2018,212,DMA,0.744,0.0
2018,214,DOM,0.763,50.73
2018,218,ECU,0.761,517.95
2018,222,SLV,0.673,33.58
2018,231,ETH,0.479,0.0
2018,233,EST,0.89,1987.52
2018,242,FJI,0.731,226.81
2018,246,FIN,0.936,1157.01
2018,251,FRA,0.903,278.87
2018,258,PYF,,0.08
2018,266,GAB,0.699,2074.18
2018,268,GEO,0.816,18.25
2018,270,GMB,0.483,1.45
2018,275,PSE,0.722,0.18
2018,276,DEU,0.946,401.45
2018,288,GHA,0.589,170.82
2018,296,KIR,0.629,10.17
2018,300,GRC,0.886,1263.05
2018,304,GRL,,0.01
2018,308,GRD,0.79,0.1
2018,320,GTM,0.64,26.97
2018,328,GUY,0.704,0.96
2018,340,HND,0.614,1.42
2018,344,HKG,0.949,91.53
2018,348,HUN,0.85,358.42
2018,352,ISL,0.958,317.56
2018,360,IDN,0.712,155.63
2018,364,IRN,0.787,770.65
2018,372,IRL,0.938,246.44
2018,376,ISR,0.908,157.83
2018,380,ITA,0.894,305.38
2018,384,CIV,0.522,68.55
2018,388,JAM,0.711,99.4
2018,392,JPN,0.917,105.37
2018,398,KAZ,0.804,2260.45
2018,400,JOR,0.742,11.6
2018,404,KEN,0.598,7.7
2018,410,KOR,0.918,930.29
2018,414,KWT,0.836,15124.58
2018,417,KGZ,0.698,21.61
2018,418,LAO,0.613,197.84
2018,422,LBN,0.764,4.13
2018,426,LSO,0.525,0.2
2018,428,LVA,0.868,418.04
2018,430,LBR,0.484,0.01
2018,434,LBY,0.764,4184.23
2018,440,LTU,0.882,1728.25
2018,442,LUX,0.921,24.56
2018,446,MAC,,0.04
2018,450,MDG,0.502,2.65
2018,454,MWI,0.509,0.03
2018,458,MYS,0.802,1184.71
2018,462,MDV,0.747,0.06
2018,466,MLI,0.417,2.18
2018,470,MLT,0.903,2478.34
2018,480,MUS,0.8,17.28
2018,484,MEX,0.779,238.92
2018,496,MNG,0.754,1000.69
2018,498,MDA,0.767,6.82
2018,499,MNE,0.838,154.78
2018,504,MAR,0.677,9.54
2018,508,MOZ,0.458,82.15
2018,512,OMN,0.838,6299.13
2018,516,NAM,0.635,16.72
2018,524,NPL,0.588,0.0
2018,528,NLD,0.939,4721.75
2018,531,CUW,,0.02
2018,533,ABW,,0.38
2018,554,NZL,0.936,151.53
2018,558,NIC,0.658,2.09
2018,562,NER,0.383,10.49
2018,566,NGA,0.53,286.56
2018,579,NOR,0.96,14389.63
2018,586,PAK,0.535,2.2
2018,591,PAN,0.817,0.67
2018,600,PRY,0.742,328.09
2018,604,PER,0.77,133.8
2018,608,PHL,0.706,10.46
2018,616,POL,0.876,179.12
2018,620,PRT,0.858,497.13
2018,626,TLS,0.616,0.0
2018,634,QAT,0.866,28336.14
2018,642,ROU,0.829,168.42
2018,643,RUS,0.836,1636.89
2018,646,RWA,0.522,10.55
2018,662,LCA,0.744,22.8
2018,670,VCT,0.793,0.12
2018,678,STP,0.607,0.0
2018,682,SAU,0.856,7683.07
2018,686,SEN,0.515,35.91
2018,688,SRB,0.808,83.12
2018,690,SYC,0.804,1671.5
2018,694,SLE,0.454,0.04
2018,699,IND,0.636,35.35
2018,702,SGP,0.942,9581.46
2018,703,SVK,0.86,517.81
2018,704,VNM,0.711,40.92
2018,705,SVN,0.916,916.11
2018,710,ZAF,0.731,171.54
2018,716,ZWE,0.564,2.71
2018,724,ESP,0.899,476.61
2018,729,SDN,0.52,11.52
2018,740,SUR,0.714,0.45
2018,748,SWZ,0.613,15.76
2018,752,SWE,0.943,1212.7
2018,757,CHE,0.957,341.53
2018,762,TJK,0.664,8.5
2018,764,THA,0.796,149.34
2018,768,TGO,0.528,20.45
2018,780,TTO,0.809,3673.18
2018,784,ARE,0.917,13052.73
2018,788,TUN,0.737,75.07
2018,792,TUR,0.838,71.36
2018,800,UGA,0.539,4.01
2018,804,UKR,0.771,19.05
2018,807,MKD,0.796,62.08
2018,818,EGY,0.717,68.06
2018,826,GBR,0.928,700.43
2018,834,TZA,0.525,0.57
2018,842,USA,0.93,587.47
2018,854,BFA,0.443,1.32
2018,858,URY,0.815,26.39
2018,860,UZB,0.719,82.37
2018,882,WSM,0.713,57.13
2018,894,ZMB,0.571,5.21
2019,4,AFG,0.492,1.84
2019,8,ALB,0.8,106.77
2019,20,AND,0.865,1.48
2019,24,AGO,0.597,1031.26
2019,28,ATG,0.831,49.06
2019,31,AZE,0.762,1775.71
2019,32,ARG,0.853,67.03
2019,36,AUS,0.941,3461.43
2019,40,AUT,0.92,430.86
2019,44,BHS,0.802,201.19
2019,48,BHR,0.888,4024.82
2019,51,ARM,0.789,23.25
2019,52,BRB,0.806,453.22
2019,56,BEL,0.936,2003.27
2019,60,BMU,,0.04
2019,68,BOL,0.715,242.01
2019,70,BIH,0.78,159.1
2019,72,BWA,0.703,6.67
2019,76,BRA,0.764,146.14
2019,84,BLZ,0.718,56.51
2019,96,BRN,0.827,14484.66
2019,100,BGR,0.813,482.16
2019,104,MMR,0.608,84.91
2019,108,BDI,0.423,0.39
2019,112,BLR,0.81,724.14
2019,116,KHM,0.596,0.0
2019,120,CMR,0.586,86.45
2019,124,CAN,0.932,2622.91
2019,132,CPV,0.667,312.07
2019,140,CAF,0.391,0.0
2019,144,LKA,0.775,15.51
2019,152,CHL,0.859,35.74
2019,156,CHN,0.775,33.28
2019,170,COL,0.768,433.43
2019,174,COM,0.584,0.02
2019,178,COG,0.596,833.31
2019,180,COD,0.476,1.61
2019,188,CRI,0.811,0.43
2019,191,HRV,0.866,409.84
2019,192,CUB,0.766,8.12
2019,196,CYP,0.901,566.99
2019,203,CZE,0.896,322.27
2019,204,BEN,0.506,2.01
2019,208,DNK,0.946,829.07
2019,212,DMA,0.745,0.0
2019,214,DOM,0.765,45.11
2019,218,ECU,0.758,504.41
2019,222,SLV,0.676,31.99
2019,231,ETH,0.485,0.0
2019,233,EST,0.893,1524.1
2019,242,FJI,0.73,208.77
2019,246,FIN,0.939,1179.27
2019,251,FRA,0.905,229.4
2019,258,PYF,,0.15
2019,266,GAB,0.702,1866.24
2019,268,GEO,0.816,6.72
2019,270,GMB,0.492,4.68
2019,275,PSE,0.739,0.2
2019,276,DEU,0.951,409.95
2019,288,GHA,0.599,170.06
2019,300,GRC,0.89,1114.88
2019,308,GRD,0.79,0.07
2019,320,GTM,0.645,30.04
2019,328,GUY,0.711,1.31
2019,340,HND,0.629,0.04
2019,344,HKG,0.953,83.43
2019,348,HUN,0.854,330.69
2019,352,ISL,0.958,231.08
2019,360,IDN,0.718,125.16
2019,364,IRN,0.785,185.57
2019,372,IRL,0.942,199.33
2019,376,ISR,0.909,132.69
2019,380,ITA,0.899,263.42
2019,384,CIV,0.529,75.76
2019,388,JAM,0.712,134.04
2019,392,JPN,0.918,110.64
2019,398,KAZ,0.81,2002.28
2019,400,JOR,0.744,16.62
2019,404,KEN,0.604,8.82
2019,410,KOR,0.922,814.82
2019,414,KWT,0.838,13211.52
2019,417,KGZ,0.699,18.2
2019,418,LAO,0.617,186.16
2019,422,LBN,0.76,9.36
2019,426,LSO,0.528,0.14
2019,428,LVA,0.873,342.71
2019,434,LBY,0.756,3977.45
2019,440,LTU,0.886,1550.27
2019,442,LUX,0.925,23.8
2019,446,MAC,,0.02
2019,450,MDG,0.498,2.79
2019,454,MWI,0.514,0.07
2019,458,MYS,0.805,1037.74
2019,462,MDV,0.753,0.15
2019,466,MLI,0.421,1.26
2019,470,MLT,0.905,2371.38
2019,480,MUS,0.806,13.85
2019,484,MEX,0.781,198.49
2019,496,MNG,0.749,1066.54
2019,498,MDA,0.773,3.91
2019,499,MNE,0.841,158.22
2019,504,MAR,0.684,12.33
2019,508,MOZ,0.465,66.91
2019,512,OMN,0.841,5831.73
2019,516,NAM,0.638,23.84
2019,528,NLD,0.941,4367.12
2019,533,ABW,,0.08
2019,554,NZL,0.937,115.42
2019,558,NIC,0.661,2.47
2019,562,NER,0.39,9.55
2019,566,NGA,0.537,222.78
2019,579,NOR,0.961,10890.99
2019,586,PAK,0.537,1.61
2019,591,PAN,0.82,0.71
2019,598,PNG,0.562,446.29
2019,600,PRY,0.746,289.28
2019,604,PER,0.774,97.66
2019,608,PHL,0.714,9.45
2019,616,POL,0.88,148.67
2019,620,PRT,0.864,397.32
2019,626,TLS,0.627,90.43
2019,634,QAT,0.869,23724.86
2019,642,ROU,0.834,150.99
2019,643,RUS,0.839,1526.26
2019,646,RWA,0.531,11.79
2019,662,LCA,0.733,19.2
2019,670,VCT,0.789,0.13
2019,682,SAU,0.862,6652.52
2019,686,SEN,0.514,50.87
2019,688,SRB,0.812,75.54
2019,690,SYC,0.808,3145.14
2019,699,IND,0.638,32.06
2019,702,SGP,0.945,8393.78
2019,703,SVK,0.863,480.15
2019,704,VNM,0.717,37.55
2019,705,SVN,0.918,953.34
2019,710,ZAF,0.741,147.35
2019,716,ZWE,0.56,3.16
2019,724,ESP,0.904,431.79
2019,740,SUR,0.71,0.05
2019,748,SWZ,0.623,14.16
2019,752,SWE,0.947,993.73
2019,757,CHE,0.96,297.39
2019,762,TJK,0.668,3.73
2019,764,THA,0.801,118.37
2019,768,TGO,0.536,20.38
2019,780,TTO,0.813,2171.94
2019,784,ARE,0.933,22549.74
2019,788,TUN,0.74,69.49
2019,792,TUR,0.842,102.29
2019,800,UGA,0.544,4.12
2019,804,UKR,0.774,19.2
2019,807,MKD,0.787,78.21
2019,818,EGY,0.724,75.07
2019,826,GBR,0.933,613.61
2019,834,TZA,0.533,1.78
2019,842,USA,0.933,605.65
2019,854,BFA,0.446,0.95
2019,858,URY,0.818,24.54
2019,860,UZB,0.725,74.8
2019,882,WSM,0.712,58.08
2019,887,YEM,0.43,0.0
2019,894,ZMB,0.574,5.1
2020,8,ALB,0.784,74.8
2020,20,AND,0.843,0.63
2020,24,AGO,0.594,588.56
2020,28,ATG,0.82,39.9
2020,31,AZE,0.722,1187.08
2020,32,ARG,0.841,49.0
2020,36,AUS,0.948,2053.71
2020,40,AUT,0.916,354.69
2020,44,BHS,0.798,243.33
2020,48,BHR,0.884,2341.3
2020,51,ARM,0.769,22.88
2020,52,BRB,0.803,325.25
2020,56,BEL,0.93,1284.18
2020,60,BMU,,0.12
2020,68,BOL,0.691,172.5
2020,70,BIH,0.776,125.76
2020,72,BWA,0.701,7.15
2020,76,BRA,0.758,119.2
2020,84,BLZ,0.705,15.91
2020,96,BRN,0.827,12039.49
2020,100,BGR,0.802,226.37
2020,104,MMR,0.615,64.9
2020,108,BDI,0.419,0.24
2020,112,BLR,0.8,392.37
2020,116,KHM,0.596,0.0
2020,120,CMR,0.585,54.86
2020,124,CAN,0.928,1809.08
2020,136,CYM,,38.02
2020,140,CAF,0.389,0.0
2020,144,LKA,0.777,13.62
2020,152,CHL,0.849,26.03
2020,156,CHN,0.781,22.28
2020,170,COL,0.756,255.48
2020,174,COM,0.588,0.0
2020,178,COG,0.598,638.87
2020,180,COD,0.477,0.83
2020,188,CRI,0.811,0.37
2020,191,HRV,0.86,392.85
2020,192,CUB,0.759,15.69
2020,196,CYP,0.9,380.47
2020,203,CZE,0.891,215.75
2020,204,BEN,0.501,2.89
2020,208,DNK,0.946,480.71
2020,212,DMA,0.738,0.08
2020,214,DOM,0.76,2.9
2020,218,ECU,0.734,302.3
2020,222,SLV,0.666,24.74
2020,231,ETH,0.489,0.0
2020,233,EST,0.891,1363.26
2020,242,FJI,0.722,117.72
2020,246,FIN,0.939,831.8
2020,251,FRA,0.9,148.16
2020,258,PYF,,0.63
2020,266,GAB,0.704,1673.52
2020,268,GEO,0.807,4.39
2020,270,GMB,0.492,0.06
2020,275,PSE,0.715,0.26
2020,276,DEU,0.948,314.93
2020,296,KIR,0.629,2.5
2020,300,GRC,0.887,716.93
2020,308,GRD,0.786,0.39
2020,320,GTM,0.638,15.86
2020,328,GUY,0.727,2639.08
2020,340,HND,0.621,0.05
2020,344,HKG,0.955,63.42
2020,348,HUN,0.849,272.15
2020,352,ISL,0.955,89.93
2020,360,IDN,0.712,92.81
2020,364,IRN,0.779,114.39
2020,372,IRL,0.945,176.66
2020,376,ISR,0.906,139.23
2020,380,ITA,0.892,171.3
2020,384,CIV,0.53,44.26
2020,388,JAM,0.707,95.91
2020,392,JPN,0.917,60.42
2020,398,KAZ,0.806,1405.45
2020,400,JOR,0.74,8.94
2020,404,KEN,0.599,7.78
2020,410,KOR,0.922,490.85
2020,414,KWT,0.826,8146.67
2020,417,KGZ,0.691,12.15
2020,418,LAO,0.616,116.78
2020,422,LBN,0.742,2.15
2020,426,LSO,0.53,0.06
2020,428,LVA,0.873,285.97
2020,430,LBR,0.483,0.0
2020,440,LTU,0.88,808.02
2020,442,LUX,0.921,17.85
2020,446,MAC,,0.01
2020,450,MDG,0.486,1.17
2020,454,MWI,0.512,0.06
2020,458,MYS,0.802,787.03
2020,462,MDV,0.737,0.06
2020,470,MLT,0.901,173.56
2020,478,MRT,0.539,2.07
2020,480,MUS,0.792,3.54
2020,484,MEX,0.757,131.17
2020,496,MNG,0.74,685.71
2020,498,MDA,0.765,5.49
2020,499,MNE,0.832,108.9
2020,504,MAR,0.683,3.9
2020,508,MOZ,0.467,44.54
2020,512,OMN,0.823,4083.32
2020,516,NAM,0.634,28.59
2020,528,NLD,0.938,2909.24
2020,533,ABW,,0.28
2020,554,NZL,0.935,79.68
2020,558,NIC,0.652,3.39
2020,562,NER,0.391,7.72
2020,566,NGA,0.539,144.66
2020,579,NOR,0.963,7586.19
2020,586,PAK,0.536,0.82
2020,591,PAN,0.809,1.06
2020,598,PNG,0.567,447.99
2020,600,PRY,0.742,263.11
2020,604,PER,0.758,44.57
2020,608,PHL,0.705,6.34
2020,616,POL,0.874,107.11
2020,620,PRT,0.861,274.67
2020,626,TLS,0.633,176.22
2020,634,QAT,0.863,15080.78
2020,642,ROU,0.828,89.13
2020,643,RUS,0.826,977.66
2020,646,RWA,0.535,6.08
2020,662,LCA,0.724,12.87
2020,670,VCT,0.785,0.04
2020,682,SAU,0.861,4183.5
2020,686,SEN,0.514,37.42
2020,688,SRB,0.806,65.01
2020,690,SYC,0.799,989.52
2020,699,IND,0.638,19.7
2020,702,SGP,0.942,5317.07
2020,703,SVK,0.86,381.29
2020,704,VNM,0.726,27.24
2020,705,SVN,0.91,544.65
2020,710,ZAF,0.722,113.94
2020,716,ZWE,0.554,3.11
2020,724,ESP,0.894,262.52
2020,740,SUR,0.702,24.01
2020,748,SWZ,0.622,16.66
2020,752,SWE,0.944,679.68
2020,757,CHE,0.957,225.14
2020,762,TJK,0.656,5.71
2020,764,THA,0.8,85.8
2020,768,TGO,0.54,6.95
2020,780,TTO,0.815,1462.05
2020,784,ARE,0.93,18402.22
2020,788,TUN,0.734,65.64
2020,792,TUR,0.835,56.55
2020,800,UGA,0.545,2.22
2020,804,UKR,0.762,12.43
2020,807,MKD,0.766,50.46
2020,818,EGY,0.729,55.32
2020,826,GBR,0.92,394.72
2020,834,TZA,0.535,1.09
2020,842,USA,0.923,467.46
2020,854,BFA,0.446,0.59
2020,858,URY,0.82,25.06
2020,860,UZB,0.716,23.38
2020,894,ZMB,0.569,7.09
