year,country_code,country_code_letter,HDI_value,dollar_per_capita
2020,512,OMN,0.823,2.9
2020,516,NAM,0.634,26.17
2020,524,NPL,0.593,0.0
2020,528,NLD,0.938,240.66
2020,531,CUW,,2.4
2020,533,ABW,,0.06
2020,554,NZL,0.935,2.72
2020,558,NIC,0.652,0.24
2020,562,NER,0.391,0.0
2020,566,NGA,0.539,0.02
2020,579,NOR,0.963,106.24
2020,586,PAK,0.536,0.09
2020,591,PAN,0.809,0.47
2020,598,PNG,0.567,0.01
2020,600,PRY,0.742,0.26
2020,604,PER,0.758,8.38
2020,608,PHL,0.705,0.78
2020,616,POL,0.874,26.29
2020,620,PRT,0.861,10.17
2020,626,TLS,0.633,0.0
2020,634,QAT,0.863,261.14
2020,642,ROU,0.828,6.31
2020,643,RUS,0.826,17.84
2020,646,RWA,0.535,0.04
2020,662,LCA,0.724,0.18
2020,682,SAU,0.861,73.25
2020,686,SEN,0.514,16.09
2020,688,SRB,0.806,11.2
2020,690,SYC,0.799,0.01
2020,699,IND,0.638,1.15
2020,702,SGP,0.942,118.57
2020,703,SVK,0.86,23.04
2020,704,VNM,0.726,10.77
2020,705,SVN,0.91,84.64
2020,710,ZAF,0.722,15.0
2020,716,ZWE,0.554,0.01
2020,724,ESP,0.894,29.97
2020,740,SUR,0.702,0.7
2020,748,SWZ,0.622,3.41
2020,752,SWE,0.944,37.76
2020,757,CHE,0.957,70.61
2020,762,TJK,0.656,0.46
2020,764,THA,0.8,9.77
2020,768,TGO,0.54,0.41
2020,780,TTO,0.815,491.81
2020,784,ARE,0.93,23.26
2020,788,TUN,0.734,26.41
2020,792,TUR,0.835,19.77
2020,800,UGA,0.545,0.05
2020,804,UKR,0.762,16.6
2020,807,MKD,0.766,6.61
2020,818,EGY,0.729,3.16
2020,826,GBR,0.92,40.31
2020,834,TZA,0.535,0.06
2020,842,USA,0.923,33.49
2020,854,BFA,0.446,0.01
2020,858,URY,0.82,6.47
2020,860,UZB,0.716,0.97
2020,894,ZMB,0.569,5.32
