year,country_code,country_code_letter,HDI_value,dollar_per_capita
2015,768,TGO,0.51,0.04
2015,780,TTO,0.812,3.49
2015,784,ARE,0.86,29.88
2015,788,TUN,0.724,1.48
2015,792,TUR,0.821,9.09
2015,800,UGA,0.525,0.4
2015,804,UKR,0.764,24.16
2015,807,MKD,0.777,3.49
2015,818,EGY,0.695,0.41
2015,826,GBR,0.923,7.88
2015,834,TZA,0.507,0.93
2015,842,USA,0.924,27.74
2015,854,BFA,0.413,0.0
2015,858,URY,0.807,227.73
2015,882,WSM,0.71,0.48
2015,887,YEM,0.455,0.0
2015,894,ZMB,0.563,0.62
2016,8,ALB,0.795,6.14
2016,12,DZA,0.738,0.0
2016,20,AND,0.859,15.72
2016,24,AGO,0.595,2.21
2016,28,ATG,0.822,1.69
2016,31,AZE,0.752,0.12
2016,32,ARG,0.848,2.48
2016,36,AUS,0.936,57.97
2016,40,AUT,0.913,508.26
2016,44,BHS,0.809,0.55
2016,48,BHR,0.862,20.56
2016,51,ARM,0.773,0.5
2016,52,BRB,0.801,1.33
2016,56,BEL,0.927,173.72
2016,60,BMU,,0.02
2016,68,BOL,0.7,3.87
2016,70,BIH,0.767,116.13
2016,72,BWA,0.697,0.74
2016,76,BRA,0.753,11.62
2016,84,BLZ,0.72,16.29
2016,90,SLB,0.564,485.72
2016,96,BRN,0.83,5.85
2016,100,BGR,0.81,45.7
2016,104,MMR,0.567,4.58
2016,108,BDI,0.423,0.01
2016,112,BLR,0.809,89.11
2016,116,KHM,0.573,2.64
2016,120,CMR,0.566,20.48
2016,124,CAN,0.928,364.87
2016,140,CAF,0.373,6.12
2016,144,LKA,0.765,1.7
2016,152,CHL,0.851,124.85
2016,156,CHN,0.749,9.76
2016,170,COL,0.763,0.82
2016,174,COM,0.563,0.0
2016,178,COG,0.606,30.36
2016,180,COD,0.466,0.44
2016,188,CRI,0.796,13.86
2016,191,HRV,0.85,192.22
2016,192,CUB,0.763,3.11
2016,196,CYP,0.881,0.62
2016,203,CZE,0.894,187.79
2016,204,BEN,0.508,0.48
2016,208,DNK,0.943,129.34
2016,212,DMA,0.728,0.65
2016,214,DOM,0.759,0.71
2016,218,ECU,0.761,20.48
2016,222,SLV,0.664,1.11
2016,231,ETH,0.465,0.0
2016,233,EST,0.884,1017.75
2016,242,FJI,0.721,33.01
2016,246,FIN,0.931,518.39
2016,251,FRA,0.896,39.14
2016,258,PYF,,0.6
