year,country_code,country_code_letter,HDI_value,dollar_per_capita
2013,710,ZAF,0.705,250.66
2013,716,ZWE,0.532,24.6
2013,724,ESP,0.88,43.13
2013,729,SDN,0.503,0.22
2013,740,SUR,0.7,0.11
2013,748,SWZ,0.546,61.9
2013,752,SWE,0.932,349.31
2013,757,CHE,0.947,1.97
2013,764,THA,0.754,1.18
2013,768,TGO,0.495,1.15
2013,780,TTO,0.801,222.04
2013,784,ARE,0.847,6.65
2013,788,TUN,0.719,0.28
2013,792,TUR,0.802,23.37
2013,800,UGA,0.511,0.08
2013,804,UKR,0.774,84.93
2013,807,MKD,0.763,92.76
2013,818,EGY,0.684,0.27
2013,826,GBR,0.923,2.81
2013,834,TZA,0.504,8.2
2013,842,USA,0.922,23.11
2013,854,BFA,0.399,0.0
2013,858,URY,0.802,0.25
2013,862,VEN,0.771,8.9
2013,882,WSM,0.704,0.0
2013,887,YEM,0.496,0.0
2013,894,ZMB,0.554,6.11
2014,8,ALB,0.797,40.52
2014,12,DZA,0.732,0.07
2014,20,AND,0.854,0.09
2014,31,AZE,0.749,0.75
2014,32,ARG,0.847,29.06
2014,36,AUS,0.931,3125.05
2014,40,AUT,0.911,3.3
2014,48,BHR,0.839,455.14
2014,51,ARM,0.764,96.62
2014,52,BRB,0.795,0.05
2014,56,BEL,0.922,26.62
2014,68,BOL,0.683,183.68
2014,70,BIH,0.751,10.06
2014,72,BWA,0.683,61.77
2014,76,BRA,0.753,141.95
2014,90,SLB,0.562,1.41
2014,96,BRN,0.834,0.0
2014,100,BGR,0.807,89.37
2014,104,MMR,0.548,1.01
2014,108,BDI,0.419,0.2
2014,112,BLR,0.81,0.56
2014,116,KHM,0.559,0.0
2014,120,CMR,0.553,0.0
2014,124,CAN,0.925,242.83
2014,144,LKA,0.757,0.5
2014,152,CHL,0.841,1043.81
2014,156,CHN,0.732,0.26
2014,170,COL,0.755,0.45
2014,178,COG,0.609,0.1
2014,188,CRI,0.79,0.01
