year,country_code,country_code_letter,dollar_value,HDI_value,population
2020,344,HKG,14545426.76,0.955,7481000
2021,344,HKG,13216455.37,0.959,
2022,344,HKG,12747894.67,0.956,
2023,344,HKG,12828598.14,,
2014,340,HND,1672030.0,0.603,9063122
2015,340,HND,7646980.0,0.61,9237305
2016,340,HND,7087167.0,0.615,9412380
2017,340,HND,6071856.18,0.614,9588137
2018,340,HND,6763671.91,0.614,9765210
2019,340,HND,4839113.13,0.629,9943633
2020,340,HND,6426229.04,0.621,10119640
2021,340,HND,5658073.78,0.62,
2023,340,HND,7255210.86,,
2013,191,HRV,147921693.0,0.839,4233922
2014,191,HRV,128530053.0,0.842,4201598
2015,191,HRV,156589295.0,0.844,4151725
2016,191,HRV,165902097.0,0.85,4106867
2017,191,HRV,174531403.0,0.855,4041407
2018,191,HRV,223015613.0,0.86,3988775
2019,191,HRV,237335096.0,0.866,3949390
2020,191,HRV,367265005.0,0.86,3914206
2021,191,HRV,438182813.0,0.867,
2022,191,HRV,572230296.0,0.878,
2023,191,HRV,407716671.0,,
2013,348,HUN,1737845838.0,0.843,9872734
2014,348,HUN,1621111476.0,0.84,9833038
2015,348,HUN,1555347686.0,0.839,9797755
2016,348,HUN,1315671522.0,0.843,9759755
2017,348,HUN,1725306614.0,0.846,9726756
2018,348,HUN,1372867581.0,0.85,9706964
2019,348,HUN,1494644391.0,0.854,9694824
2020,348,HUN,1829483187.0,0.849,9670419
2021,348,HUN,1929944816.0,0.846,
2022,348,HUN,1841955723.0,0.851,
2023,348,HUN,1836564202.0,,
2013,360,IDN,11965303.0,0.687,255852467
2014,360,IDN,14124741.0,0.69,258877399
2015,360,IDN,57126110.0,0.698,261799249
2016,360,IDN,12084037.0,0.701,264627418
2017,360,IDN,4350322.88,0.708,267346658
2018,360,IDN,75008015.45,0.712,269951846
2019,360,IDN,1604963.691,0.718,272489381
2020,360,IDN,17528815.18,0.712,274814866
2021,360,IDN,6841469.6,0.707,
2022,360,IDN,51907088.0,0.713,
2023,360,IDN,31089338.9,,
2013,699,IND,11592454581.0,0.6,1295829511
2014,699,IND,10059331357.0,0.611,1312277191
2015,699,IND,6846426692.0,0.619,1328024498
2016,699,IND,5554785432.0,0.63,1343944296
2017,699,IND,7334875666.0,0.636,1359657400
2018,699,IND,7720142280.0,0.636,1374659064
2019,699,IND,7066835286.0,0.638,1389030312
2020,699,IND,8671983641.0,0.638,1402617695
2021,699,IND,12350066606.0,0.633,
2022,699,IND,14087763977.0,0.644,
2023,699,IND,11281621458.0,,
2013,372,IRL,35051198.85,0.911,4623816
2014,372,IRL,23905616.92,0.918,4657740
2015,372,IRL,40534296.66,0.924,4701957
2016,372,IRL,18104174.5,0.929,4762722
2017,372,IRL,21713432.44,0.934,4827445
2018,372,IRL,22226294.74,0.938,4898022
2019,372,IRL,37218368.11,0.942,4976456
2020,372,IRL,45241396.7,0.945,5039747
2021,372,IRL,66068787.98,0.946,
2022,372,IRL,66246993.41,0.95,
2023,372,IRL,68068690.39,,
2013,364,IRN,1639216.4,0.78,80414686
2014,364,IRN,12088558.81,0.783,81502045
2015,364,IRN,614380.0,0.782,82619362
2016,364,IRN,584020.0,0.785,83812228
2017,364,IRN,21348304.0,0.788,85026754
2018,364,IRN,14818872.0,0.787,86117998
2019,364,IRN,2958557.779,0.785,87051648
2020,364,IRN,4804792.0,0.779,87723443
2021,364,IRN,3155770.0,0.776,
2022,364,IRN,2102365.0,0.78,
2013,352,ISL,97.0,0.942,323764
2014,352,ISL,1518.0,0.946,327386
2015,352,ISL,2911.0,0.948,330815
2016,352,ISL,5666.0,0.951,335439
2017,352,ISL,12044.478,0.955,343400
2018,352,ISL,11613.397,0.958,352721
2019,352,ISL,27387.868,0.958,360563
2020,352,ISL,17500.583,0.955,366463
2021,352,ISL,8623.757,0.957,
2022,352,ISL,6787.267,0.959,
2023,352,ISL,12498.878,,
2013,376,ISR,25006000.0,0.896,8059500
2014,376,ISR,17756000.0,0.899,8215700
2015,376,ISR,16532000.0,0.899,8380100
2016,376,ISR,4610000.0,0.902,8546000
2017,376,ISR,5413000.0,0.906,8713300
2018,376,ISR,3343000.0,0.908,8882800
2019,376,ISR,1782000.0,0.909,9054000
2020,376,ISR,1298000.0,0.906,9215100
2021,376,ISR,1545000.0,0.911,
2022,376,ISR,735000.0,0.915,
2023,376,ISR,875007.0,,
2013,380,ITA,808524344.0,0.88,60311613
2014,380,ITA,914230639.0,0.882,60320707
2015,380,ITA,912559629.0,0.881,60229605
2016,380,ITA,778848791.6,0.886,60115223
2017,380,ITA,850603754.6,0.889,60002252
2018,380,ITA,740042127.1,0.894,60148658
2019,380,ITA,721409069.5,0.899,59729081
2020,380,ITA,832269711.6,0.892,59438851
2021,380,ITA,988288135.3,0.899,
2022,380,ITA,1173759399.0,0.906,
2023,380,ITA,1171789215.0,,
2013,388,JAM,483743.0,0.715,2783687
2014,388,JAM,51406.388,0.714,2793749
2015,388,JAM,11837.0,0.712,2802534
2016,388,JAM,202325.0,0.71,2809915
2017,388,JAM,130647.62,0.711,2815764
2018,388,JAM,442518.71,0.711,2820097
2019,388,JAM,260996.481,0.712,2823271
2020,388,JAM,379653.95,0.707,2830739
2021,388,JAM,433193.57,0.704,
2022,388,JAM,579291.01,0.706,
2023,388,JAM,815767.56,,
2013,400,JOR,9277020.0,0.738,7991809
2014,400,JOR,12871210.0,0.737,8791710
2015,400,JOR,25888656.0,0.738,9544729
2016,400,JOR,3004072.0,0.74,10006367
2017,400,JOR,15081217.25,0.744,10234226
2018,400,JOR,101558953.7,0.742,10462306
2019,400,JOR,4210174.124,0.744,10671891
2020,400,JOR,6244953.424,0.74,10865228
2021,400,JOR,36128683.5,0.736,
2022,400,JOR,23145624.35,0.736,
2023,400,JOR,1598034.263,,
2013,392,JPN,18150009.0,0.909,127445000
2014,392,JPN,24521630.0,0.91,127276000
2015,392,JPN,35835712.0,0.913,127141000
2016,392,JPN,33022648.0,0.914,127076000
2017,392,JPN,39106909.42,0.916,126972000
2018,392,JPN,47077633.55,0.917,126811000
2019,392,JPN,55819135.81,0.918,126633000
2020,392,JPN,59353011.22,0.917,126261000
2021,392,JPN,63633170.45,0.92,
2022,392,JPN,57069017.88,0.92,
2023,392,JPN,69621414.97,,
2024,392,JPN,79703113.34,,
2013,398,KAZ,1338107779.0,0.789,17556502
2014,398,KAZ,1135006680.0,0.794,17816285
2015,398,KAZ,832543312.0,0.799,18084169
2016,398,KAZ,816967981.0,0.797,18363600
2017,398,KAZ,827758223.0,0.802,18651931
2018,398,KAZ,1304450662.0,0.804,18932727
2019,398,KAZ,1347661866.0,0.81,19209555
2020,398,KAZ,1370529166.0,0.806,19482117
2021,398,KAZ,1659503974.0,0.801,
2022,398,KAZ,2215962569.0,0.802,
2023,398,KAZ,2184224709.0,,
2013,404,KEN,17336992.0,0.562,44986791
2015,404,KEN,39866899.61,0.575,47088526
2016,404,KEN,30211919.92,0.586,48139687
2017,404,KEN,34136266.58,0.591,49197766
2018,404,KEN,33262991.28,0.598,50207107
2019,404,KEN,30409285.74,0.604,51202827
2020,404,KEN,42616075.48,0.599,52217334
2021,404,KEN,36622263.89,0.596,
2022,404,KEN,12164908.58,0.601,
2023,404,KEN,27384078.52,,
2013,417,KGZ,308841.0,0.68,5777150
2014,417,KGZ,121282.0,0.686,5905848
2015,417,KGZ,57624.0,0.689,6040036
2016,417,KGZ,151557.0,0.692,6175338
2017,417,KGZ,305777.0,0.695,6306696
2018,417,KGZ,393611.0,0.698,6444079
2019,417,KGZ,532754.0,0.699,6590211
2020,417,KGZ,1193987.0,0.691,6726596
2021,417,KGZ,1769465.0,0.696,
2022,417,KGZ,6751915.0,0.701,
2023,417,KGZ,3088062.0,,
2013,116,KHM,252729566.0,0.554,15170208
2014,116,KHM,232160383.0,0.559,15396772
2015,116,KHM,285643310.0,0.564,15623251
2016,116,KHM,306520072.0,0.573,15852803
2017,116,KHM,341766541.4,0.581,16073372
2018,116,KHM,411266492.6,0.588,16274522
2019,116,KHM,421801541.6,0.596,16481304
2020,116,KHM,471157011.3,0.596,16725474
2021,116,KHM,422907606.3,0.596,
2022,116,KHM,416548309.6,0.6,
2023,116,KHM,1907559967.0,,
2016,296,KIR,1460.0,0.619,118478
2014,659,KNA,222.0,0.827,47089
2016,659,KNA,878.029,0.836,47075
2013,410,KOR,3799882.0,0.902,50428893
2014,410,KOR,4316190.0,0.906,50746659
2015,410,KOR,4901451.0,0.908,51014947
2016,410,KOR,5697110.0,0.912,51217803
2017,410,KOR,15576838.0,0.915,51361911
2018,410,KOR,45145573.0,0.918,51585058
2019,410,KOR,27026946.0,0.922,51764822
2020,410,KOR,28331569.0,0.922,51836239
2021,410,KOR,23523621.0,0.926,
2022,410,KOR,21074322.0,0.929,
2023,410,KOR,37549665.0,,
2013,414,KWT,7039744.0,0.813,3507844
2014,414,KWT,7690177.0,0.816,3665876
2015,414,KWT,2610306.137,0.829,3834574
2016,414,KWT,2765872.404,0.832,4004096
2017,414,KWT,1991606.345,0.835,4154812
2018,414,KWT,1949205.0,0.836,4323515
2019,414,KWT,19658695.0,0.838,4442316
2020,414,KWT,731676.0,0.826,4400267
2021,414,KWT,498540.0,0.836,
2022,414,KWT,81692.158,0.847,
2023,414,KWT,186552.429,,
2013,418,LAO,88670476.0,0.587,6611385
2014,418,LAO,57147065.0,0.597,6703172
2015,418,LAO,79840913.0,0.604,6801645
2016,418,LAO,65069292.0,0.61,6908802
2017,418,LAO,77915770.0,0.612,7018147
2018,418,LAO,64360096.0,0.613,7128045
2019,418,LAO,52350516.19,0.617,7237636
2020,418,LAO,90203249.29,0.616,7346533
2021,418,LAO,54451711.52,0.615,
2013,422,LBN,2709300.0,0.756,5743436
2014,422,LBN,7087878.0,0.755,6346990
2015,422,LBN,12571289.05,0.756,6472469
2016,422,LBN,6464903.0,0.76,6323060
2017,422,LBN,5545712.381,0.765,6160128
2018,422,LBN,4458852.139,0.764,5984119
2019,422,LBN,7888312.35,0.76,5794594
2020,422,LBN,19977869.0,0.742,5702398
2021,422,LBN,23416983.0,0.725,
2022,422,LBN,19813537.0,0.723,
2023,422,LBN,14590176.0,,
2017,430,LBR,10000.0,0.481,4848925
2019,430,LBR,8270.0,0.485,5043721
2020,430,LBR,212.72,0.483,5149463
2021,430,LBR,22526.5,0.484,
2016,434,LBY,4405619.0,0.746,6632126
2017,434,LBY,4405619.0,0.761,6738770
2018,434,LBY,560230.0,0.764,6849055
2019,434,LBY,3240186.0,0.756,6951033
2013,662,LCA,3668.0,0.723,173369
2014,662,LCA,757.0,0.727,174138
2015,662,LCA,1314.0,0.736,174905
2016,662,LCA,3820.0,0.744,175646
2017,662,LCA,617.403,0.742,176342
2018,662,LCA,1039.9,0.744,177017
2019,662,LCA,437.31,0.733,177661
2020,662,LCA,137794.58,0.724,178250
2013,144,LKA,10179210.0,0.752,20585000
2014,144,LKA,7876759.0,0.757,20778000
2015,144,LKA,12945631.0,0.76,20970000
2016,144,LKA,5445187.0,0.765,21209000
2017,144,LKA,6298675.632,0.77,21453000
2019,144,LKA,5671254.578,0.775,21803000
2020,144,LKA,9893797.924,0.777,21919000
2021,144,LKA,11193325.7,0.783,
2022,144,LKA,12951249.23,0.78,
2023,144,LKA,14064868.99,,
2013,426,LSO,174684.577,0.494,2056504
2014,426,LSO,141017.104,0.5,2080089
2015,426,LSO,74356.052,0.508,2104611
2016,426,LSO,72822.865,0.518,2130422
2017,426,LSO,48749.301,0.522,2157110
2018,426,LSO,210104.092,0.525,2183603
2019,426,LSO,173832.177,0.528,2209405
2020,426,LSO,93220.857,0.53,2235727
2021,426,LSO,104611.332,0.522,
2022,426,LSO,106702.044,0.521,
2023,426,LSO,89091.874,,
2013,440,LTU,752375175.0,0.858,2961250
2014,440,LTU,779227384.0,0.864,2937253
2015,440,LTU,661226058.0,0.865,2911109
2016,440,LTU,657280735.0,0.87,2877325
2017,440,LTU,700726975.0,0.878,2842639
2018,440,LTU,493696439.0,0.882,2819200
2019,440,LTU,828827172.0,0.886,2811089
2020,440,LTU,1121002822.0,0.88,2810369
2021,440,LTU,976743759.0,0.875,
2022,440,LTU,1166914100.0,0.879,
2023,440,LTU,1217195497.0,,
2013,442,LUX,16429589.0,0.922,543360
2014,442,LUX,18162600.0,0.927,556319
2015,442,LUX,19211066.0,0.914,569604
2016,442,LUX,16737735.0,0.922,582014
2017,442,LUX,13622235.81,0.918,596336
2018,442,LUX,22934667.0,0.921,607950
2019,442,LUX,19297633.01,0.925,620001
2020,442,LUX,19400522.75,0.921,630419
2021,442,LUX,19261598.69,0.927,
2022,442,LUX,18870615.82,0.927,
2023,442,LUX,24121961.97,,
2013,428,LVA,400975851.0,0.846,2012647
2014,428,LVA,417457157.0,0.85,1993782
2015,428,LVA,459218484.5,0.853,1977527
2016,428,LVA,446436015.6,0.858,1959537
2017,428,LVA,464582551.2,0.863,1942248
2018,428,LVA,427837617.0,0.868,1927174
2019,428,LVA,580838600.4,0.873,1913822
2020,428,LVA,742219574.0,0.873,1900449
2021,428,LVA,718027760.4,0.865,
2022,428,LVA,1049428439.0,0.879,
2023,428,LVA,787559241.3,,
2013,446,MAC,56576.111,,591900
2015,446,MAC,19090.0,,642900
2017,446,MAC,47504.468,,648400
2018,446,MAC,18995.949,,658900
2023,446,MAC,34113.689,,
2013,504,MAR,11230463.0,0.636,33787571
2014,504,MAR,1262593.0,0.645,34204780
2015,504,MAR,1310022.718,0.656,34607588
2016,504,MAR,1192513.0,0.662,35023457
2017,504,MAR,335930.673,0.671,35446392
2018,504,MAR,364315.823,0.677,35839760
2019,504,MAR,368628.272,0.684,36210898
2020,504,MAR,407218.695,0.683,36584208
2021,504,MAR,2535261.368,0.688,
2022,504,MAR,579051.037,0.698,
2023,504,MAR,256261.156,,
2013,498,MDA,120763297.0,0.726,2859558
2014,498,MDA,181243140.0,0.749,2857815
2015,498,MDA,113859789.0,0.749,2835978
2016,498,MDA,158173426.0,0.755,2803186
2017,498,MDA,182926319.0,0.764,2755189
2018,498,MDA,222674661.0,0.767,2707203
2019,498,MDA,232129201.0,0.773,2664224
2020,498,MDA,112945712.0,0.765,2635130
2021,498,MDA,367732141.0,0.767,
2022,498,MDA,409480859.0,0.763,
2023,498,MDA,395802138.0,,
2013,450,MDG,266349.734,0.494,24109290
2014,450,MDG,450337.176,0.497,24764348
2015,450,MDG,585191.599,0.499,25426702
2016,450,MDG,416140.031,0.501,26099952
2017,450,MDG,242125.325,0.502,26788375
2018,450,MDG,36106.371,0.502,27494926
2019,450,MDG,45422.807,0.498,28219554
2020,450,MDG,52279.733,0.486,28953556
2021,450,MDG,23521.323,0.484,
2022,450,MDG,32331.879,0.487,
2023,450,MDG,5415.887,,
2021,462,MDV,193.656,0.753,
2022,462,MDV,3.501,0.762,
2013,484,MEX,510714250.0,0.761,118343573
2014,484,MEX,622255745.0,0.765,119784261
2015,484,MEX,588787579.0,0.769,121072306
2016,484,MEX,892590574.0,0.773,122251351
2017,484,MEX,676791177.0,0.776,123400057
2018,484,MEX,581227242.0,0.779,124573711
2019,484,MEX,464476575.0,0.781,125762982
2020,484,MEX,448072182.0,0.757,126799054
2021,484,MEX,432510034.0,0.757,
2022,484,MEX,558628033.0,0.781,
2023,484,MEX,455528806.0,,
2013,807,MKD,6276934.0,0.763,1922716
2014,807,MKD,3804034.0,0.769,1917557
2015,807,MKD,4501514.78,0.777,1912430
2016,807,MKD,5226942.38,0.782,1906313
2017,807,MKD,6870076.0,0.789,1898657
2018,807,MKD,10977432.79,0.796,1889051
2019,807,MKD,10143410.26,0.787,1876262
2020,807,MKD,8345737.91,0.766,1856124
2021,807,MKD,18408030.35,0.764,
2022,807,MKD,20342325.96,0.765,
2023,807,MKD,18583324.23,,
2016,466,MLI,119023.0,0.407,19191289
2017,466,MLI,250253.911,0.413,19813011
2018,466,MLI,1019362.46,0.417,20442030
2019,466,MLI,301231.03,0.421,21068405
2013,470,MLT,17119263.0,0.874,424810
2014,470,MLT,3534586.0,0.881,433481
2015,470,MLT,18798640.0,0.887,444220
2016,470,MLT,6017557.0,0.887,454505
2017,470,MLT,15107748.46,0.896,467106
2018,470,MLT,1315574.653,0.903,483903
2019,470,MLT,849304.147,0.905,503912
2020,470,MLT,3618.477,0.901,515490
2021,470,MLT,2243.658,0.912,
2022,470,MLT,204.291,0.915,
2023,470,MLT,2530910.321,,
2013,104,MMR,739552901.0,0.538,50262658
2014,104,MMR,988202309.8,0.548,50681634
2015,104,MMR,957600608.5,0.557,51089056
2016,104,MMR,664765477.5,0.567,51495696
2017,104,MMR,1337886778.0,0.58,51894938
2018,104,MMR,1107736399.0,0.595,52272247
2019,104,MMR,1022889924.0,0.608,52640713
2020,104,MMR,1160308767.0,0.615,53016522
2021,104,MMR,1289638652.0,0.599,
2022,104,MMR,1447900581.0,0.608,
2023,104,MMR,1197465041.0,,
2013,499,MNE,28892.0,0.819,622587
2014,499,MNE,7317.0,0.822,623744
2015,499,MNE,13754.0,0.827,624651
2016,499,MNE,3708.286,0.826,625353
2017,499,MNE,727.504,0.833,625982
2018,499,MNE,6287.004,0.838,626438
2019,499,MNE,630.972,0.841,626753
2020,499,MNE,129901.799,0.832,626590
2021,499,MNE,78481.191,0.84,
2022,499,MNE,16951.116,0.844,
2023,499,MNE,187966.801,,
2013,496,MNG,2944334.0,0.73,2899011
2014,496,MNG,129735.0,0.735,2963113
2015,496,MNG,622361.0,0.739,3026864
2016,496,MNG,347143.0,0.741,3088856
2017,496,MNG,173.96,0.742,3148917
2018,496,MNG,958751.61,0.754,3208189
2019,496,MNG,651574.49,0.749,3267673
2020,496,MNG,212857.78,0.74,3327204
2021,496,MNG,1007004.64,0.73,
2022,496,MNG,294961.358,0.741,
2013,508,MOZ,577507.0,0.432,25051611
2014,508,MOZ,15637950.0,0.438,25788475
2015,508,MOZ,1963840.0,0.445,26547572
2016,508,MOZ,895198.97,0.448,27337105
2017,508,MOZ,4513545.157,0.45,28166393
2018,508,MOZ,3995145.74,0.458,29018644
2019,508,MOZ,4355847.5,0.465,29884380
2020,508,MOZ,4299213.02,0.467,30783688
2021,508,MOZ,4556429.57,0.459,
2022,508,MOZ,9492886.24,0.461,
2023,508,MOZ,9925000.0,,
2013,480,MUS,1817153.0,0.779,1258927
2014,480,MUS,1907339.0,0.788,1261208
2015,480,MUS,54214.0,0.791,1262879
2016,480,MUS,966714.225,0.794,1263747
2017,480,MUS,174372.521,0.797,1264887
2018,480,MUS,85641.33,0.8,1265577
2019,480,MUS,33268.631,0.806,1265985
2020,480,MUS,19500.608,0.792,1266014
2021,480,MUS,44406.506,0.79,
2022,480,MUS,285461.277,0.796,
2023,480,MUS,76079.895,,
2013,454,MWI,3868466.793,0.484,16161816
2014,454,MWI,4221770.007,0.493,16621538
2015,454,MWI,2675043.545,0.498,17085587
2016,454,MWI,3937959.644,0.501,17557739
2017,454,MWI,6842799.104,0.506,18039715
2018,454,MWI,8591417.351,0.509,18528081
2019,454,MWI,3610334.451,0.514,19025752
2020,454,MWI,1247986.411,0.512,19533888
2021,454,MWI,10341965.27,0.509,
2022,454,MWI,11584802.19,0.508,
2023,454,MWI,5274139.15,,
2013,458,MYS,14555921.0,0.782,30174265
2014,458,MYS,20530988.0,0.787,30696137
2015,458,MYS,37348225.0,0.792,31232798
2016,458,MYS,31699999.0,0.798,31789685
2017,458,MYS,13512774.47,0.8,32355644
2018,458,MYS,12876729.64,0.802,32910967
2019,458,MYS,13033963.78,0.805,33440596
2020,458,MYS,27762114.94,0.802,33889558
2021,458,MYS,43334537.64,0.798,
2022,458,MYS,50552248.39,0.807,
2023,458,MYS,51519368.16,,
2013,516,NAM,265434.0,0.61,2252508
2014,516,NAM,257763.0,0.619,2312139
2015,516,NAM,264102.0,0.627,2374300
2016,516,NAM,193194.0,0.631,2439213
2017,516,NAM,49337.109,0.634,2506853
2018,516,NAM,46006.913,0.635,2577327
2019,516,NAM,132220.026,0.638,2650494
2020,516,NAM,159396.378,0.634,2728762
2021,516,NAM,398651.295,0.616,
2022,516,NAM,330506.294,0.61,
2023,516,NAM,392292.673,,
2013,540,NCL,7503.0,,276822
2014,540,NCL,5324.0,,281224
2015,540,NCL,58744.0,,283168
2013,562,NER,22741690.0,0.358,18519898
2014,562,NER,23372699.0,0.363,19215909
2015,562,NER,19396554.0,0.367,19939498
2016,562,NER,83489.727,0.372,20685753
2017,562,NER,30259.219,0.377,21435446
2018,562,NER,45721.535,0.383,22188069
2019,562,NER,4889076.202,0.39,22947757
2020,562,NER,78504.314,0.391,23717613
2021,562,NER,32906.082,0.389,
2022,562,NER,1096871.516,0.394,
2023,562,NER,239513.942,,
2013,566,NGA,207114751.0,0.504,181049443
2015,566,NGA,11102.79,0.52,190671878
2016,566,NGA,13539.0,0.526,195443700
2017,566,NGA,35111.805,0.528,200254579
2018,566,NGA,897854.987,0.53,204938755
2019,566,NGA,946695.02,0.537,209485641
2021,566,NGA,3948124.556,0.542,
2022,566,NGA,2828065.816,0.548,
2023,566,NGA,2617440.389,,
2013,558,NIC,18820698.0,0.631,5983845
2014,558,NIC,9695249.0,0.638,6066492
2015,558,NIC,5197760.0,0.644,6149417
2016,558,NIC,3813586.2,0.65,6232666
2017,558,NIC,2859934.85,0.656,6316231
2018,558,NIC,3656248.74,0.658,6400080
2019,558,NIC,2599590.02,0.661,6483657
2020,558,NIC,2061065.84,0.652,6565267
2021,558,NIC,2144359.86,0.665,
2022,558,NIC,5468814.64,0.669,
2023,558,NIC,2606143.53,,
2013,528,NLD,744921961.4,0.929,16804432
2014,528,NLD,758878886.4,0.931,16865008
2015,528,NLD,533723066.9,0.932,16939923
2016,528,NLD,488167411.5,0.933,17030314
2017,528,NLD,549127050.3,0.936,17131296
2018,528,NLD,706929677.6,0.939,17231624
2019,528,NLD,703370546.8,0.941,17344874
2020,528,NLD,650458144.7,0.938,17441500
2021,528,NLD,576753743.8,0.941,
2022,528,NLD,696078205.4,0.946,
2023,528,NLD,668013777.2,,
2013,579,NOR,561132.0,0.945,5079623
2014,579,NOR,763358.0,0.949,5137232
2015,579,NOR,313174.762,0.952,5188607
2016,579,NOR,854888.0,0.956,5234519
2017,579,NOR,683829.488,0.959,5276968
2018,579,NOR,1022411.132,0.96,5311916
2019,579,NOR,1011242.495,0.961,5347896
2020,579,NOR,926481.8,0.963,5379475
2021,579,NOR,745275.751,0.964,
2022,579,NOR,695977.397,0.966,
2023,579,NOR,886454.428,,
2024,579,NOR,837747.969,,
2013,524,NPL,122270.0,0.563,27589996
2014,524,NPL,180876.0,0.567,27672370
2015,524,NPL,93753.0,0.568,27823629
2016,524,NPL,265868.143,0.574,27955462
2017,524,NPL,186026.526,0.581,28011258
2018,524,NPL,202749.24,0.588,28079689
2019,524,NPL,276195.92,0.598,28414064
2020,524,NPL,20815.67,0.593,28966574
2021,524,NPL,43815.85,0.591,
2022,524,NPL,38899.058,0.601,
2013,554,NZL,23073003.24,0.93,4442100
2014,554,NZL,43822383.94,0.931,4516500
2015,554,NZL,14307156.1,0.933,4609400
2016,554,NZL,19404332.0,0.935,4714100
2017,554,NZL,13905553.66,0.935,4813600
2018,554,NZL,13275372.76,0.936,4900600
2019,554,NZL,15499662.19,0.937,4979200
2020,554,NZL,4350669.406,0.935,5090200
2021,554,NZL,6747744.35,0.936,
2022,554,NZL,3464204.071,0.939,
2023,554,NZL,5892334.517,,
2013,512,OMN,15490846.0,0.814,3833913
2014,512,OMN,5274342.828,0.818,4002439
2015,512,OMN,17410469.17,0.824,4184895
2016,512,OMN,58068156.02,0.832,4390877
2017,512,OMN,5314163.371,0.833,4537396
2018,512,OMN,8096423.198,0.838,4597877
2019,512,OMN,8287281.439,0.841,4591241
2020,512,OMN,11415008.08,0.823,4522497
2021,512,OMN,33141011.65,0.81,
2022,512,OMN,41368881.6,0.819,
2023,512,OMN,34024431.68,,
2013,586,PAK,2181044652.0,0.51,211073978
2014,586,PAK,2211314985.0,0.519,214264647
2015,586,PAK,1942267257.0,0.525,217290883
2016,586,PAK,1717085038.0,0.533,220138869
2017,586,PAK,1751542185.0,0.534,223273967
2018,586,PAK,2325637400.0,0.535,226928892
2019,586,PAK,2368645352.0,0.537,230800899
2020,586,PAK,2117198660.0,0.536,235001746
2021,586,PAK,2259378905.0,0.537,
2022,586,PAK,2583546950.0,0.54,
2023,586,PAK,3207042692.0,,
2013,591,PAN,364093.0,0.794,3825329
2014,591,PAN,174342.0,0.797,3892101
2015,591,PAN,136596.0,0.802,3960035
2016,591,PAN,485499.0,0.809,4029086
2017,591,PAN,5025099.0,0.814,4098707
2018,591,PAN,2150407.0,0.817,4167860
2019,591,PAN,320720.0,0.82,4234700
2020,591,PAN,1041506.0,0.809,4293261
2021,591,PAN,17940.0,0.813,
2022,591,PAN,29700.0,0.82,
2023,591,PAN,15989.0,,
2013,604,PER,148213924.7,0.749,29817919
2014,604,PER,221111937.3,0.754,30115826
2015,604,PER,166699227.8,0.758,30457600
2016,604,PER,130085932.3,0.764,30866494
2017,604,PER,145032195.5,0.765,31324637
2018,604,PER,151696865.5,0.77,31897584
2019,604,PER,185046825.7,0.774,32449303
2020,604,PER,180977867.6,0.758,32838579
2021,604,PER,130388226.2,0.755,
2022,604,PER,124633583.3,0.762,
2023,604,PER,134503922.5,,
2013,608,PHL,6583091.0,0.689,102076336
2014,608,PHL,6149084.0,0.693,103767130
2015,608,PHL,5900521.0,0.696,105312992
2016,608,PHL,1435975.0,0.696,106735719
2017,608,PHL,2569210.0,0.7,108119693
2018,608,PHL,1551460.0,0.706,109465287
2019,608,PHL,1863482.0,0.714,110804683
2020,608,PHL,5493802.0,0.705,112081264
2021,608,PHL,3993512.0,0.692,
2022,608,PHL,10002138.0,0.71,
2023,608,PHL,5951160.0,,
2014,585,PLW,10.0,0.777,17715
2019,598,PNG,25190.804,0.562,9609010
2020,598,PNG,58199.337,0.567,9815746
2021,598,PNG,85825.759,0.564,
2013,616,POL,1113825146.0,0.865,38040196
2014,616,POL,1334901912.0,0.867,38011735
2015,616,POL,1262430867.0,0.869,37986412
2016,616,POL,1163288747.0,0.872,37970087
2017,616,POL,947415968.0,0.874,37974826
2018,616,POL,960788439.0,0.876,37974750
2019,616,POL,920587553.0,0.88,37965475
2020,616,POL,1951342483.0,0.874,37515748
2021,616,POL,2293168520.0,0.876,
2022,616,POL,3280204345.0,0.881,
2023,616,POL,3850017837.0,,
2013,620,PRT,36778976.0,0.842,10457295
2014,620,PRT,90159966.0,0.847,10401062
2015,620,PRT,53919006.85,0.85,10358076
2016,620,PRT,70601188.92,0.851,10325452
2017,620,PRT,82232197.69,0.857,10300300
2018,620,PRT,137304197.4,0.858,10283822
2019,620,PRT,107335507.5,0.864,10286263
2020,620,PRT,97718709.01,0.861,10297081
2021,620,PRT,103669234.3,0.865,
2022,620,PRT,186822500.0,0.874,
2023,620,PRT,214089289.1,,
2013,600,PRY,776197684.0,0.729,5982445
2014,600,PRY,614696892.0,0.731,6069811
2015,600,PRY,727487444.0,0.738,6159103
2016,600,PRY,683766525.9,0.736,6249126
2017,600,PRY,499181498.0,0.739,6338660
2018,600,PRY,526306516.0,0.742,6427382
2019,600,PRY,710471422.0,0.746,6515058
2020,600,PRY,679474989.0,0.742,6603739
2021,600,PRY,772391352.0,0.73,
2022,600,PRY,1495988819.0,0.731,
2023,600,PRY,1240822857.0,,
2013,275,PSE,10991713.0,0.704,4076708
2014,275,PSE,10219121.0,0.698,4173398
2015,275,PSE,6708053.0,0.71,4270092
2016,275,PSE,8690041.0,0.715,4367088
2017,275,PSE,6059019.971,0.718,4454805
2018,275,PSE,5506628.512,0.722,4569087
2019,275,PSE,3785354.76,0.739,4685306
2020,275,PSE,4244920.46,0.715,4803269
2021,275,PSE,7164609.9,0.715,
