year,country_code,country_code_letter,dollar_value,HDI_value,population
2016,752,SWE,402200441.9,0.939,9923085
2016,757,CHE,485981104.5,0.954,8373338
2016,762,TJK,1431172.0,0.655,8865631
2016,764,THA,540047793.7,0.793,70859841
2016,768,TGO,846921.24,0.515,7858289
2016,780,TTO,1664189948.0,0.81,1353895
2016,784,ARE,87781361.79,0.866,8935095
2016,788,TUN,402022034.0,0.728,11528674
2016,792,TUR,1092732971.0,0.826,79277962
2016,800,UGA,1621536.0,0.531,38799152
2016,804,UKR,631092172.3,0.767,45616832
2016,807,MKD,8423245.5,0.782,1906313
2016,818,EGY,226270033.7,0.702,101644589
2016,826,GBR,1134431603.0,0.926,65607000
2016,834,TZA,8117253.0,0.509,53824013
2016,842,USA,11314400675.0,0.926,324353340
2016,854,BFA,317116.0,0.422,19334856
2016,858,URY,22187891.0,0.811,3379283
2016,882,WSM,12345.0,0.714,203499
2016,894,ZMB,60081326.2,0.564,16914423
2017,8,ALB,2207582.074,0.796,2873457
2017,12,DZA,382935868.9,0.738,41689299
2017,20,AND,3378.972,0.86,73763
2017,24,AGO,1939707.29,0.597,30234839
2017,28,ATG,60498.732,0.824,90468
2017,31,AZE,3869257.85,0.754,9854033
2017,32,ARG,380981065.3,0.853,44288894
2017,36,AUS,6156683985.0,0.937,24592588
2017,40,AUT,963093182.7,0.914,8797566
2017,44,BHS,476061.24,0.812,390485
2017,48,BHR,63282252.57,0.867,1501116
2017,51,ARM,406263.07,0.775,2979400
2017,52,BRB,43291.0,0.803,280171
2017,56,BEL,2799000439.0,0.931,11375158
2017,60,BMU,8236.75,,63578
2017,68,BOL,25220142.94,0.707,11344587
2017,70,BIH,347906763.5,0.77,3428682
2017,72,BWA,42573710.21,0.705,2266747
2017,76,BRA,3852040935.0,0.758,204703445
2017,84,BLZ,3766.535,0.716,373202
2017,90,SLB,186.689,0.566,685672
2017,96,BRN,657257.795,0.829,432772
2017,100,BGR,309356298.7,0.81,6803468
2017,104,MMR,18539921.91,0.58,51894938
2017,108,BDI,151088.645,0.422,11506762
2017,112,BLR,49274300.0,0.811,9458989
2017,116,KHM,17595.67,0.581,16073372
2017,120,CMR,39476406.88,0.574,24128601
2017,124,CAN,3416812379.0,0.929,36545075
2017,140,CAF,4596.627,0.379,4793511
2017,144,LKA,9876480.682,0.77,21453000
2017,152,CHL,1790850533.0,0.854,18558868
2017,156,CHN,15004411892.0,0.757,1396215000
2017,170,COL,96869624.67,0.765,48131078
2017,174,COM,15117.749,0.571,756669
2017,178,COG,527702.339,0.6,5351011
2017,180,COD,4912429525.0,0.469,87083398
2017,188,CRI,13765357.45,0.8,4913177
2017,191,HRV,25276272.0,0.855,4041407
2017,192,CUB,2358013.89,0.764,11247829
2017,196,CYP,36094.438,0.891,1254275
2017,203,CZE,580175168.0,0.896,10594438
2017,204,BEN,44624.999,0.505,12039780
2017,208,DNK,283216556.0,0.944,5764980
2017,212,DMA,10908.948,0.709,68496
2017,214,DOM,9199282.155,0.761,10666843
2017,218,ECU,2859546.8,0.762,16759519
2017,222,SLV,4659521.38,0.667,6213533
2017,231,ETH,182018.647,0.472,109666481
2017,233,EST,100123425.8,0.886,1317384
2017,242,FJI,365135.581,0.728,918759
2017,246,FIN,840515053.6,0.934,5508214
2017,251,FRA,3572765384.0,0.899,66918020
2017,258,PYF,38201.9,,280087
2017,266,GAB,731749.989,0.699,2156900
2017,268,GEO,21066754.67,0.807,3728004
2017,275,PSE,29165.903,0.718,4454805
2017,276,DEU,8566488574.0,0.944,82657002
2017,288,GHA,7958501.515,0.585,30008354
2017,296,KIR,2300.32,0.626,120275
2017,300,GRC,171308151.1,0.88,10754679
2017,304,GRL,928.45,,56172
2017,308,GRD,671.851,0.786,115438
2017,320,GTM,27640622.0,0.636,16567357
2017,328,GUY,3935396.324,0.699,768479
2017,340,HND,2582402.59,0.614,9588137
2017,344,HKG,464043729.6,0.946,7393200
2017,348,HUN,459215134.0,0.846,9726756
2017,352,ISL,18049229.11,0.955,343400
2017,360,IDN,819133266.5,0.708,267346658
2017,364,IRN,491991216.0,0.788,85026754
2017,372,IRL,799042143.2,0.934,4827445
2017,376,ISR,850402000.0,0.906,8713300
2017,380,ITA,1641669621.0,0.889,60002252
2017,384,CIV,9127494.847,0.515,26733372
2017,388,JAM,518144499.1,0.711,2815764
2017,392,JPN,4642742034.0,0.916,126972000
2017,398,KAZ,2166916711.0,0.802,18651931
2017,400,JOR,384631244.2,0.744,10234226
2017,404,KEN,90360878.44,0.591,49197766
2017,410,KOR,4367164033.0,0.915,51361911
2017,414,KWT,21304544.98,0.835,4154812
2017,417,KGZ,621800.0,0.695,6306696
2017,418,LAO,70905937.0,0.612,7018147
2017,422,LBN,17755438.59,0.765,6160128
2017,426,LSO,617.316,0.522,2157110
2017,428,LVA,14412770.4,0.863,1942248
2017,430,LBR,225533.0,0.481,4848925
2017,434,LBY,14400255.08,0.761,6738770
2017,440,LTU,107393053.0,0.878,2842639
2017,442,LUX,10454102.27,0.918,596336
2017,450,MDG,1374274.791,0.502,26788375
2017,454,MWI,470856.753,0.506,18039715
2017,458,MYS,880189952.8,0.8,32355644
2017,466,MLI,2038858.712,0.413,19813011
2017,470,MLT,1436088.775,0.896,467106
2017,478,MRT,7423870.717,0.536,4210600
2017,480,MUS,1207700.268,0.797,1264887
2017,484,MEX,952032783.0,0.776,123400057
2017,490,S19,1982227350.0,,
2017,498,MDA,1132730.0,0.764,2755189
2017,499,MNE,771370.321,0.833,625982
2017,500,MSR,1659.258,,
2017,504,MAR,1137466963.0,0.671,35446392
2017,508,MOZ,183353.94,0.45,28166393
2017,512,OMN,15729363.99,0.833,4537396
2017,516,NAM,8098925.319,0.634,2506853
2017,524,NPL,451628.49,0.581,28011258
2017,528,NLD,3887970382.0,0.936,17131296
2017,531,CUW,416873.977,,160175
2017,533,ABW,26678.77,,108735
2017,554,NZL,16079808.81,0.935,4813600
2017,558,NIC,1545936.78,0.656,6316231
2017,562,NER,40687.376,0.377,21435446
2017,566,NGA,1646191.058,0.528,200254579
2017,579,NOR,652403366.0,0.959,5276968
2017,586,PAK,23931080.53,0.534,223273967
2017,591,PAN,1885848.0,0.814,4098707
2017,600,PRY,2377651.0,0.739,6338660
2017,604,PER,297695864.7,0.765,31324637
2017,608,PHL,244641052.0,0.7,108119693
2017,616,POL,903394580.0,0.874,37974826
2017,620,PRT,67764307.89,0.857,10300300
2017,626,TLS,1150.0,0.614,1251703
2017,634,QAT,671881704.0,0.862,2545820
2017,642,ROU,262247065.0,0.823,19588715
2017,643,RUS,2670515885.0,0.827,145293260
2017,646,RWA,397499.689,0.52,12202060
2017,659,KNA,18872.111,0.836,47050
2017,662,LCA,49729.498,0.742,176342
2017,670,VCT,150.537,0.789,105663
2017,682,SAU,997157314.7,0.849,30977355
2017,686,SEN,169496340.7,0.511,15475002
2017,688,SRB,55950895.0,0.802,7020858
2017,690,SYC,36391.62,0.798,95843
2017,699,IND,1617590939.0,0.636,1359657400
2017,702,SGP,431216727.5,0.938,5612253
2017,703,SVK,129397380.7,0.857,5439232
2017,704,VNM,1086204063.0,0.706,95176977
2017,705,SVN,177335971.5,0.912,2066388
2017,710,ZAF,959204192.1,0.725,57635162
2017,716,ZWE,1536936.1,0.552,14812482
2017,724,ESP,1365378606.0,0.896,46571232
2017,729,SDN,770.0,0.52,42714306
2017,740,SUR,82438.231,0.71,593713
2017,748,SWZ,5856513.276,0.601,1158195
2017,752,SWE,479438731.1,0.941,10057698
2017,757,CHE,519116768.5,0.955,8451840
2017,762,TJK,1990081.0,0.659,9085946
2017,764,THA,676729774.0,0.795,71160187
2017,768,TGO,409947.695,0.522,8057140
2017,780,TTO,1018140505.0,0.811,1356633
2017,784,ARE,263756575.3,0.898,9223225
2017,788,TUN,346498872.9,0.732,11650498
2017,792,TUR,1328444172.0,0.833,80312698
2017,800,UGA,1982070.61,0.534,40177388
2017,804,UKR,780581257.8,0.771,45436041
2017,807,MKD,9534960.58,0.789,1898657
2017,818,EGY,377483946.9,0.709,103696057
2017,826,GBR,2047364277.0,0.929,65966000
2017,834,TZA,11893545.94,0.517,55652890
2017,842,USA,12391086639.0,0.928,326608609
2017,854,BFA,390177.65,0.432,19894407
2017,858,URY,23757241.0,0.815,3388438
2017,860,UZB,42181479.99,0.714,31819178
2017,882,WSM,21431.037,0.714,205415
2017,894,ZMB,96969842.13,0.568,17441320
2018,4,AFG,19830.71,0.486,36743039
2018,8,ALB,3737253.657,0.797,2866376
2018,20,AND,14.199,0.863,75162
2018,24,AGO,1577949.552,0.598,31297155
2018,28,ATG,19988.891,0.828,90926
2018,31,AZE,4787089.43,0.757,9939771
2018,32,ARG,408579892.3,0.852,44654882
2018,36,AUS,8196314216.0,0.941,24963258
2018,40,AUT,1193386764.0,0.917,8840521
2018,44,BHS,1980634.45,0.814,392717
2018,48,BHR,67120124.34,0.88,1503091
2018,51,ARM,652843.7,0.781,2969000
2018,52,BRB,41082.0,0.804,280711
2018,56,BEL,3381616541.0,0.933,11427054
2018,60,BMU,10108.0,,63831
2018,68,BOL,26311192.28,0.712,11508368
2018,70,BIH,383484651.1,0.774,3387000
2018,72,BWA,47419161.87,0.7,2299141
2018,76,BRA,4186910927.0,0.762,206107261
2018,84,BLZ,2089.005,0.715,380226
2018,90,SLB,383.844,0.568,709101
2018,96,BRN,446522.057,0.826,437810
2018,100,BGR,340533903.2,0.811,6710798
2018,104,MMR,5832072.48,0.595,52272247
2018,108,BDI,1847223.778,0.421,11859446
2018,112,BLR,61741300.0,0.812,9438785
2018,116,KHM,76637.46,0.588,16274522
2018,120,CMR,1825803.478,0.581,24806383
2018,124,CAN,3590470027.0,0.93,37072620
2018,140,CAF,5923.0,0.386,4878657
2018,152,CHL,2251301344.0,0.856,18893191
2018,156,CHN,20089087368.0,0.766,1402760000
2018,170,COL,116125205.5,0.766,49024465
2018,178,COG,488079.348,0.603,5483118
2018,180,COD,10453089620.0,0.474,90047644
2018,188,CRI,13392817.89,0.804,4957818
2018,191,HRV,41455807.0,0.86,3988775
2018,192,CUB,887609.7,0.765,11227118
2018,196,CYP,119581.04,0.896,1270737
2018,203,CZE,667686449.0,0.893,10629928
2018,204,BEN,130611.295,0.506,12383347
2018,208,DNK,215119947.7,0.942,5793636
2018,212,DMA,9841.46,0.744,68174
2018,214,DOM,9563517.5,0.763,10782053
2018,218,ECU,3386988.04,0.761,17049547
2018,222,SLV,4173761.78,0.673,6219807
2018,231,ETH,158308.543,0.479,112664152
2018,233,EST,75441663.29,0.89,1321977
2018,242,FJI,302245.88,0.731,917180
2018,246,FIN,1060997983.0,0.936,5515525
2018,251,FRA,3662196403.0,0.903,67158348
2018,258,PYF,60754.794,,279815
2018,266,GAB,480136.589,0.699,2212318
2018,268,GEO,29890785.74,0.816,3726549
2018,275,PSE,47992.489,0.722,4569087
2018,276,DEU,9593801759.0,0.946,82905782
2018,288,GHA,3727329.625,0.589,30637585
2018,300,GRC,238856027.6,0.886,10732882
2018,304,GRL,171.05,,56023
2018,308,GRD,17758.13,0.79,115691
2018,320,GTM,28487387.0,0.64,16845685
2018,328,GUY,33655.082,0.704,791556
2018,340,HND,3698912.3,0.614,9765210
2018,344,HKG,560220385.8,0.949,7452600
2018,348,HUN,573687937.0,0.85,9706964
2018,352,ISL,10254803.52,0.958,352721
2018,360,IDN,1142404726.0,0.712,269951846
2018,364,IRN,422427017.0,0.787,86117998
2018,372,IRL,997723284.1,0.938,4898022
2018,376,ISR,902270000.0,0.908,8882800
2018,380,ITA,1862521084.0,0.894,60148658
2018,384,CIV,14439450.56,0.522,27464173
2018,388,JAM,1137117125.0,0.711,2820097
2018,392,JPN,5844209933.0,0.917,126811000
2018,398,KAZ,2138055355.0,0.804,18932727
2018,400,JOR,400906461.7,0.742,10462306
2018,404,KEN,87884479.67,0.598,50207107
2018,410,KOR,5500930363.0,0.918,51585058
2018,414,KWT,46112497.0,0.836,4323515
2018,417,KGZ,224463.0,0.698,6444079
2018,418,LAO,95359183.0,0.613,7128045
2018,422,LBN,36253951.91,0.764,5984119
2018,426,LSO,7502.4,0.525,2183603
2018,428,LVA,16052302.1,0.868,1927174
2018,430,LBR,9455.0,0.484,4944726
2018,434,LBY,35554855.08,0.764,6849055
2018,440,LTU,141451814.0,0.882,2819200
2018,442,LUX,11814516.67,0.921,607950
2018,446,MAC,739916.657,,658900
2018,450,MDG,274960.175,0.502,27494926
2018,454,MWI,516771.455,0.509,18528081
2018,458,MYS,1001245083.0,0.802,32910967
2018,466,MLI,2689396.83,0.417,20442030
2018,470,MLT,513952.576,0.903,483903
2018,478,MRT,9986596.76,0.546,4337685
2018,480,MUS,1814381.587,0.8,1265577
2018,484,MEX,1065273104.0,0.779,124573711
2018,490,S19,2159420479.0,,
2018,496,MNG,7571.04,0.754,3208189
2018,498,MDA,1081959.0,0.767,2707203
2018,499,MNE,1458551.035,0.838,626438
2018,504,MAR,1503368460.0,0.677,35839760
2018,508,MOZ,441779.51,0.458,29018644
2018,512,OMN,13788323.86,0.838,4597877
2018,516,NAM,22874485.71,0.635,2577327
2018,524,NPL,53341.84,0.588,28079689
2018,528,NLD,4557949301.0,0.939,17231624
2018,531,CUW,622344.618,,159336
2018,533,ABW,13389.385,,108908
2018,554,NZL,14882742.01,0.936,4900600
2018,558,NIC,1604596.54,0.658,6400080
2018,562,NER,92015.551,0.383,22188069
2018,566,NGA,2702111.978,0.53,204938755
2018,579,NOR,680974031.5,0.96,5311916
2018,585,PLW,2400.0,0.788,17814
2018,586,PAK,28643670.94,0.535,226928892
2018,591,PAN,3868844.0,0.817,4167860
2018,600,PRY,4922719.0,0.742,6427382
2018,604,PER,374479030.3,0.77,31897584
2018,608,PHL,107146361.0,0.706,109465287
2018,616,POL,1093439960.0,0.876,37974750
2018,620,PRT,112011099.2,0.858,10283822
2018,634,QAT,1065774467.0,0.866,2580734
2018,642,ROU,345730770.9,0.829,19473970
2018,643,RUS,3656778313.0,0.836,145398106
2018,646,RWA,577592.159,0.522,12487996
2018,662,LCA,32144.87,0.744,177017
2018,670,VCT,1501.332,0.793,104926
2018,678,STP,811.217,0.607,210187
2018,682,SAU,2391139518.0,0.856,30196281
2018,686,SEN,287796266.6,0.515,15914498
2018,688,SRB,77958073.0,0.808,6982604
2018,690,SYC,65.821,0.804,96762
2018,694,SLE,101162.73,0.454,7554563
2018,699,IND,2030663191.0,0.636,1374659064
2018,702,SGP,557443986.6,0.942,5638676
2018,703,SVK,199237117.3,0.86,5446771
2018,704,VNM,1242138148.0,0.711,96237319
2018,705,SVN,211663257.4,0.916,2073894
2018,710,ZAF,1357929697.0,0.731,58613001
2018,716,ZWE,458493.13,0.564,15034452
2018,724,ESP,1566566035.0,0.899,46782011
2018,729,SDN,72726.0,0.52,44230596
2018,740,SUR,435939.94,0.714,599513
2018,748,SWZ,5267668.948,0.613,1168929
2018,752,SWE,475449817.9,0.943,10175214
2018,757,CHE,532393305.9,0.957,8514329
2018,762,TJK,6735869.0,0.664,9307333
2018,764,THA,828867469.9,0.796,71376079
2018,768,TGO,581630.056,0.528,8258778
2018,780,TTO,1065020435.0,0.809,1359193
2018,784,ARE,211720484.4,0.917,9346701
2018,788,TUN,357801918.9,0.737,11765514
2018,792,TUR,1872225341.0,0.838,81407204
2018,800,UGA,4054133.25,0.539,41565831
2018,804,UKR,883220359.9,0.771,45208907
2018,807,MKD,8749835.78,0.796,1889051
2018,818,EGY,531754819.6,0.717,105682094
2018,826,GBR,1390730889.0,0.928,66289000
2018,834,TZA,10619640.91,0.525,57437145
2018,842,USA,12462653021.0,0.93,328529577
2018,854,BFA,251754.186,0.443,20438288
2018,858,URY,24420695.0,0.815,3394534
2018,860,UZB,39874096.0,0.719,32373490
2018,882,WSM,413.427,0.713,207582
2018,894,ZMB,201393018.5,0.571,17973569
2019,8,ALB,2445566.345,0.8,2854191
2019,20,AND,5147.61,0.865,76474
2019,24,AGO,706105.49,0.597,32375632
2019,28,ATG,41496.859,0.831,91364
2019,31,AZE,5801081.07,0.762,10024283
2019,32,ARG,307100379.1,0.853,44973465
2019,36,AUS,6261748094.0,0.941,25334826
2019,40,AUT,975486156.1,0.92,8879920
2019,44,BHS,660491.669,0.802,394675
2019,48,BHR,55712036.01,0.888,1483756
2019,51,ARM,1134802.99,0.789,2962500
2019,52,BRB,27604.0,0.806,281207
2019,56,BEL,2939950957.0,0.936,11488980
2019,60,BMU,14115.07,,64107
2019,68,BOL,13590680.12,0.715,11671386
2019,70,BIH,356358919.6,0.78,3345533
2019,72,BWA,34151184.64,0.703,2332083
2019,76,BRA,3891101541.0,0.764,207455459
2019,84,BLZ,2848.325,0.718,385829
2019,96,BRN,2064699.83,0.827,442680
2019,100,BGR,333845907.6,0.813,6616726
2019,104,MMR,10498164.51,0.608,52640713
2019,108,BDI,20987.186,0.423,12255336
2019,112,BLR,56302200.0,0.81,9419758
2019,116,KHM,352.44,0.596,16481304
2019,120,CMR,2215165.41,0.586,25506095
2019,124,CAN,3546052555.0,0.932,37618495
2019,132,CPV,39677.196,0.667,514104
2019,144,LKA,7058351.552,0.775,21803000
2019,152,CHL,2025704774.0,0.859,19197744
2019,156,CHN,16839453040.0,0.775,1407745000
2019,170,COL,98994142.5,0.768,49907985
2019,178,COG,821926.68,0.596,5616661
2019,180,COD,3936385243.0,0.476,92947442
2019,188,CRI,15621952.37,0.811,4999553
2019,191,HRV,55762541.0,0.866,3949390
2019,192,CUB,772303.49,0.766,11202846
2019,196,CYP,426459.959,0.901,1286671
2019,203,CZE,644094199.0,0.896,10671870
2019,204,BEN,156054.569,0.506,12726755
2019,208,DNK,172610346.7,0.946,5814422
2019,212,DMA,4964.331,0.745,67880
2019,214,DOM,8951620.462,0.765,10894043
2019,218,ECU,1589590.61,0.758,17340021
2019,222,SLV,4550777.06,0.676,6222318
2019,231,ETH,339299.13,0.485,115737383
2019,233,EST,87937890.3,0.893,1326898
2019,242,FJI,383544.082,0.73,914899
2019,246,FIN,818529939.5,0.939,5521606
2019,251,FRA,3634208950.0,0.905,67382061
2019,258,PYF,45505.994,,279034
2019,266,GAB,221310.275,0.702,2267706
2019,268,GEO,27908855.4,0.816,3720161
2019,275,PSE,1078711.42,0.739,4685306
2019,276,DEU,10089396022.0,0.951,83092962
2019,288,GHA,123131711.7,0.599,31258945
2019,300,GRC,206274359.4,0.89,10721582
2019,308,GRD,10294.075,0.79,115981
2019,320,GTM,35314977.0,0.645,17103803
2019,328,GUY,2204292.852,0.711,807665
2019,340,HND,3013817.27,0.629,9943633
2019,344,HKG,570846481.4,0.953,7507900
2019,348,HUN,556576750.0,0.854,9694824
2019,352,ISL,36125108.28,0.958,360563
2019,360,IDN,1078574680.0,0.718,272489381
2019,364,IRN,265074944.7,0.785,87051648
2019,372,IRL,931610694.7,0.942,4976456
2019,376,ISR,953487000.0,0.909,9054000
2019,380,ITA,1713363801.0,0.899,59729081
2019,384,CIV,9165108.144,0.529,28193009
2019,388,JAM,715051359.7,0.712,2823271
2019,392,JPN,6249363647.0,0.918,126633000
2019,398,KAZ,2177688338.0,0.81,19209555
2019,400,JOR,528102768.6,0.744,10671891
2019,404,KEN,81691088.54,0.604,51202827
2019,410,KOR,5149596570.0,0.922,51764822
2019,414,KWT,26887775.0,0.838,4442316
2019,417,KGZ,1031036.0,0.699,6590211
2019,418,LAO,98272825.5,0.617,7237636
2019,422,LBN,47353054.93,0.76,5794594
2019,426,LSO,7366.876,0.528,2209405
2019,428,LVA,16755362.68,0.873,1913822
2019,430,LBR,1220.0,0.485,5043721
2019,434,LBY,4039121.0,0.756,6951033
2019,440,LTU,133168759.0,0.886,2811089
2019,442,LUX,9117898.061,0.925,620001
2019,446,MAC,219279.386,,672000
2019,450,MDG,1744948.455,0.498,28219554
2019,454,MWI,280400.302,0.514,19025752
2019,458,MYS,956922876.7,0.805,33440596
2019,466,MLI,2873648.29,0.421,21068405
2019,470,MLT,700002.648,0.905,503912
2019,478,MRT,25041605.4,0.552,4467708
2019,480,MUS,1586420.728,0.806,1265985
2019,484,MEX,1004169427.0,0.781,125762982
2019,490,S19,1692369511.0,,
2019,496,MNG,1091.9,0.749,3267673
2019,498,MDA,1353149.0,0.773,2664224
2019,499,MNE,1231572.222,0.841,626753
2019,504,MAR,1433056684.0,0.684,36210898
2019,508,MOZ,6125.06,0.465,29884380
2019,512,OMN,13154074.24,0.841,4591241
2019,516,NAM,7610136.938,0.638,2650494
2019,524,NPL,28515.78,0.598,28414064
2019,528,NLD,4725741078.0,0.941,17344874
2019,531,CUW,531560.503,,157441
2019,533,ABW,7341.899,,109203
2019,554,NZL,17464235.46,0.937,4979200
2019,558,NIC,1606341.98,0.661,6483657
2019,562,NER,99765.442,0.39,22947757
2019,566,NGA,1773537.92,0.537,209485641
2019,579,NOR,581018027.6,0.961,5347896
2019,586,PAK,22812447.73,0.537,230800899
2019,591,PAN,1369921.0,0.82,4234700
2019,598,PNG,5227204.143,0.562,9609010
2019,600,PRY,1546567.0,0.746,6515058
2019,604,PER,374291420.6,0.774,32449303
2019,608,PHL,119898742.0,0.714,110804683
2019,616,POL,1071815338.0,0.88,37965475
2019,620,PRT,112742290.8,0.864,10286263
2019,634,QAT,642611924.5,0.869,2638657
2019,642,ROU,240032059.4,0.834,19371648
2019,643,RUS,3526121404.0,0.839,145453291
2019,646,RWA,589524.77,0.531,12776103
2019,662,LCA,37272.44,0.733,177661
2019,670,VCT,2599.83,0.789,104167
2019,682,SAU,2436774285.0,0.862,30063799
2019,686,SEN,340727630.3,0.514,16352922
2019,688,SRB,69830259.0,0.812,6945235
2019,699,IND,1820209626.0,0.638,1389030312
2019,702,SGP,578267980.5,0.945,5703569
2019,703,SVK,160055872.4,0.863,5454147
2019,704,VNM,1094575841.0,0.717,97173776
2019,705,SVN,195649155.4,0.918,2088385
2019,710,ZAF,1117108277.0,0.741,59587885
2019,716,ZWE,597128.9,0.56,15271368
2019,724,ESP,1586705618.0,0.904,47118501
2019,740,SUR,566581.569,0.71,605768
2019,748,SWZ,5285031.95,0.623,1179874
2019,752,SWE,436127712.4,0.947,10278887
2019,757,CHE,497608609.4,0.96,8575280
2019,762,TJK,6182186.0,0.668,9529966
2019,764,THA,767005083.3,0.801,71522271
2019,768,TGO,1564646.433,0.536,8463068
2019,780,TTO,898232099.4,0.813,1363985
2019,784,ARE,225809771.5,0.933,9445785
2019,788,TUN,382537428.9,0.74,11875081
2019,792,TUR,1876775748.0,0.842,82579440
2019,800,UGA,3139326.01,0.544,42999637
2019,804,UKR,796273153.5,0.774,44957458
2019,807,MKD,20299510.38,0.787,1876262
2019,818,EGY,396341467.0,0.724,107553158
2019,826,GBR,2225874515.0,0.933,66631000
2019,834,TZA,5282173.63,0.533,59174891
2019,842,USA,11474937308.0,0.933,330226227
2019,854,BFA,1349363.752,0.446,20961952
2019,858,URY,21537116.0,0.818,3397206
2019,860,UZB,33204212.85,0.725,32964701
2019,882,WSM,75.75,0.712,209780
2019,887,YEM,3860.128,0.43,35111408
2019,894,ZMB,168008943.9,0.574,18513839
2020,8,ALB,3418542.817,0.784,2837849
2020,20,AND,1122.144,0.843,77380
2020,24,AGO,911336.449,0.594,33451132
2020,28,ATG,22908.654,0.82,91846
2020,31,AZE,5626647.94,0.722,10093121
2020,32,ARG,234540253.4,0.841,45191965
2020,36,AUS,3191407641.0,0.948,25649248
2020,40,AUT,828522103.8,0.916,8916864
2020,44,BHS,697963.0,0.798,395863
2020,48,BHR,45707477.67,0.884,1472204
2020,51,ARM,1497642.51,0.769,2961500
2020,52,BRB,133641.0,0.803,281698
2020,56,BEL,2835431978.0,0.93,11538604
2020,60,BMU,2298.07,,64382
2020,68,BOL,11500762.12,0.691,11816299
2020,70,BIH,294933257.4,0.776,3299349
2020,72,BWA,40170878.04,0.701,2365894
2020,76,BRA,3383988061.0,0.758,208660842
2020,84,BLZ,5192.04,0.705,390812
2020,96,BRN,225188.55,0.827,447404
2020,100,BGR,272293661.5,0.802,6550696
2020,104,MMR,2457507.34,0.615,53016522
2020,108,BDI,47416.19,0.419,12617036
2020,112,BLR,63426100.0,0.8,9379952
2020,116,KHM,336113.74,0.596,16725474
2020,120,CMR,2738396.09,0.585,26210558
2020,124,CAN,3412758776.0,0.928,38028638
2020,144,LKA,11394395.11,0.777,21919000
2020,152,CHL,1926544588.0,0.849,19370624
2020,156,CHN,15204048627.0,0.781,1411100000
2020,170,COL,85622857.95,0.756,50629997
2020,178,COG,421947.87,0.598,5752791
2020,180,COD,3162853894.0,0.477,95989998
2020,188,CRI,12683919.46,0.811,5034320
2020,191,HRV,47197881.0,0.86,3914206
2020,192,CUB,233554.77,0.759,11176354
2020,196,CYP,108146.544,0.9,1302247
2020,203,CZE,526773143.0,0.891,10697858
2020,204,BEN,212125.049,0.501,13070169
2020,208,DNK,167901327.5,0.946,5831404
2020,212,DMA,9927.397,0.738,67573
2020,214,DOM,7646148.2,0.76,11008300
2020,218,ECU,3142309.65,0.734,17546065
2020,222,SLV,4516741.5,0.666,6234673
2020,231,ETH,319932.47,0.489,118917671
2020,233,EST,98003162.18,0.891,1329522
2020,242,FJI,516751.843,0.722,914963
2020,246,FIN,803149626.7,0.939,5529543
2020,251,FRA,3116225128.0,0.9,67601110
2020,258,PYF,32018.196,,279209
2020,266,GAB,275661.409,0.704,2322539
2020,268,GEO,32787708.23,0.807,3722716
2020,270,GMB,6292.687,0.492,2515733
2020,275,PSE,2090743.77,0.715,4803269
2020,276,DEU,10733299121.0,0.948,83160871
2020,296,KIR,20.646,0.629,126099
2020,300,GRC,177081222.6,0.887,10698599
2020,308,GRD,3168.148,0.786,116341
2020,320,GTM,46750356.0,0.638,17357325
2020,328,GUY,88563.195,0.727,807481
2020,340,HND,3372881.95,0.621,10119640
2020,344,HKG,762448624.4,0.955,7481000
2020,348,HUN,474025347.0,0.849,9670419
2020,352,ISL,26938277.29,0.955,366463
2020,360,IDN,863140713.2,0.712,274814866
2020,364,IRN,261482742.0,0.779,87723443
2020,372,IRL,850672924.3,0.945,5039747
2020,376,ISR,1105991000.0,0.906,9215100
2020,380,ITA,1738625054.0,0.892,59438851
2020,384,CIV,12033299.82,0.53,28915449
2020,388,JAM,439543146.8,0.707,2830739
2020,392,JPN,6819772876.0,0.917,126261000
2020,398,KAZ,2369116115.0,0.806,19482117
2020,400,JOR,701852269.9,0.74,10865228
2020,404,KEN,72511425.38,0.599,52217334
2020,410,KOR,5277721248.0,0.922,51836239
2020,414,KWT,39339013.0,0.826,4400267
2020,417,KGZ,72849.0,0.691,6726596
2020,418,LAO,39028637.16,0.616,7346533
2020,422,LBN,53981000.0,0.742,5702398
2020,426,LSO,140.105,0.53,2235727
2020,428,LVA,17965634.01,0.873,1900449
2020,430,LBR,12575.18,0.483,5149463
2020,440,LTU,120131857.0,0.88,2810369
2020,442,LUX,9738220.584,0.921,630419
2020,450,MDG,2718576.356,0.486,28953556
2020,454,MWI,156185.214,0.512,19533888
2020,458,MYS,976677503.4,0.802,33889558
2020,470,MLT,213606.643,0.901,515490
2020,478,MRT,28081542.59,0.539,4600131
2020,480,MUS,1631504.346,0.792,1266014
2020,484,MEX,950391801.0,0.757,126799054
2020,490,S19,1441425522.0,,
2020,496,MNG,768.28,0.74,3327204
2020,498,MDA,1622925.0,0.765,2635130
2020,499,MNE,1586114.333,0.832,626590
2020,504,MAR,1216506982.0,0.683,36584208
2020,508,MOZ,124015.78,0.467,30783688
2020,512,OMN,13117665.92,0.823,4522497
2020,516,NAM,71411189.77,0.634,2728762
2020,524,NPL,11906.97,0.593,28966574
2020,528,NLD,4197470110.0,0.938,17441500
2020,531,CUW,372625.553,,154947
2020,533,ABW,6512.849,,108587
2020,554,NZL,13850584.37,0.935,5090200
2020,558,NIC,1579623.38,0.652,6565267
