year,country_code,country_code_letter,dollar_value,HDI_value,population
2015,300,GRC,68121767.0,0.881,10820883
2015,320,GTM,733928910.0,0.629,15971743
2015,324,GIN,576330547.0,0.449,11767070
2015,328,GUY,103567713.2,0.686,758781
2015,340,HND,47093182.0,0.61,9237305
2015,344,HKG,33075673.62,0.936,7291300
2015,348,HUN,4576173.0,0.839,9797755
2015,352,ISL,117438.0,0.948,330815
2015,360,IDN,3378428967.0,0.698,261799249
2015,364,IRN,726852348.0,0.782,82619362
2015,372,IRL,319143160.8,0.924,4701957
2015,376,ISR,222000.0,0.899,8380100
2015,380,ITA,201809091.5,0.881,60229605
2015,384,CIV,20168482.49,0.501,25246342
2015,388,JAM,129858787.0,0.712,2802534
2015,392,JPN,141271088.0,0.913,127141000
2015,398,KAZ,1084150478.0,0.799,18084169
2015,400,JOR,373717.0,0.738,9544729
2015,404,KEN,123380789.6,0.575,47088526
2015,410,KOR,160157123.0,0.908,51014947
2015,414,KWT,158946.472,0.829,3834574
2015,417,KGZ,19816107.0,0.689,6040036
2015,418,LAO,645344484.0,0.604,6801645
2015,422,LBN,290828.899,0.756,6472469
2015,426,LSO,202.211,0.508,2104611
2015,428,LVA,605322.031,0.853,1977527
2015,440,LTU,1324915.0,0.865,2911109
2015,442,LUX,10262111.0,0.914,569604
2015,450,MDG,70603522.37,0.499,25426702
2015,454,MWI,145252.85,0.498,17085587
2015,458,MYS,1449312940.0,0.792,31232798
2015,470,MLT,28097.0,0.887,444220
2015,478,MRT,744238534.1,0.536,3965959
2015,484,MEX,3898526243.0,0.769,121072306
2015,490,S19,72517046.0,,
2015,496,MNG,2662329896.0,0.739,3026864
2015,498,MDA,11661.0,0.749,2835978
2015,499,MNE,19620780.0,0.827,624651
2015,504,MAR,231496987.6,0.656,34607588
2015,508,MOZ,151264534.6,0.445,26547572
2015,512,OMN,380854688.7,0.824,4184895
2015,516,NAM,445706528.0,0.627,2374300
2015,524,NPL,17421.0,0.568,27823629
2015,528,NLD,959943956.2,0.932,16939923
2015,533,ABW,338.0,,107906
2015,540,NCL,237107695.0,,283168
2015,554,NZL,4871205.832,0.933,4609400
2015,558,NIC,370935.0,0.644,6149417
2015,562,NER,401792836.0,0.367,19939498
2015,566,NGA,22951566.93,0.52,190671878
2015,579,NOR,236213657.6,0.952,5188607
2015,586,PAK,84469467.0,0.525,217290883
2015,591,PAN,6912.0,0.802,3960035
2015,600,PRY,8754.0,0.738,6159103
2015,604,PER,9961866518.0,0.758,30457600
2015,608,PHL,1640589723.0,0.696,105312992
2015,616,POL,35128629.0,0.869,37986412
2015,620,PRT,483408425.9,0.85,10358076
2015,634,QAT,4933994.382,0.852,2344557
2015,642,ROU,63480713.0,0.813,19815616
2015,643,RUS,1959462676.0,0.823,144640716
