year,country_code,country_code_letter,dollar_value,HDI_value,population
2015,418,LAO,95652624.0,0.604,6801645
2015,422,LBN,12152974.12,0.756,6472469
2015,426,LSO,192903.872,0.508,2104611
2015,428,LVA,1895513029.0,0.853,1977527
2015,440,LTU,961877324.0,0.865,2911109
2015,442,LUX,231442339.0,0.914,569604
2015,446,MAC,704558.0,,642900
2015,450,MDG,6218835.093,0.499,25426702
2015,454,MWI,10495344.64,0.498,17085587
2015,458,MYS,3764313540.0,0.792,31232798
2015,470,MLT,458729.0,0.887,444220
2015,480,MUS,1086982.0,0.791,1262879
2015,484,MEX,414666606.0,0.769,121072306
2015,490,S19,168561078.0,,
2015,496,MNG,425217.0,0.739,3026864
2015,498,MDA,7523876.0,0.749,2835978
2015,499,MNE,33425055.0,0.827,624651
2015,500,MSR,33.711,,
2015,504,MAR,15196350.09,0.656,34607588
2015,508,MOZ,48404019.46,0.445,26547572
2015,512,OMN,12747075.58,0.824,4184895
2015,516,NAM,32614570.0,0.627,2374300
2015,524,NPL,1075204.0,0.568,27823629
2015,528,NLD,1412972668.0,0.932,16939923
2015,533,ABW,37176.0,,107906
2015,540,NCL,2277188.0,,283168
2015,554,NZL,2468327538.0,0.933,4609400
2015,558,NIC,14082323.0,0.644,6149417
2015,562,NER,4485.0,0.367,19939498
2015,566,NGA,46254918.94,0.52,190671878
2015,579,NOR,568413623.5,0.952,5188607
2015,585,PLW,200223.0,0.782,17770
2015,586,PAK,45951529.0,0.525,217290883
2015,591,PAN,42149403.0,0.802,3960035
2015,600,PRY,73170957.0,0.738,6159103
2015,604,PER,148945235.0,0.758,30457600
2015,608,PHL,2907308604.0,0.696,105312992
2015,616,POL,3718216898.0,0.869,37986412
2015,620,PRT,741461419.8,0.85,10358076
2015,624,GNB,39799595.29,0.47,1786457
2015,634,QAT,21727994.23,0.852,2344557
2015,642,ROU,1999905270.0,0.813,19815616
2015,643,RUS,6313519281.0,0.823,144640716
2015,646,RWA,532473.236,0.509,11640022
2015,659,KNA,10575.919,0.829,47087
2015,662,LCA,172009.0,0.736,174905
2015,670,VCT,18874.018,0.777,106960
2015,678,STP,4733.0,0.595,200291
2015,682,SAU,45564747.51,0.842,29816382
2015,686,SEN,5281358.0,0.501,14593331
2015,688,SRB,225800048.0,0.794,7095383
2015,690,SYC,10375.859,0.797,93419
2015,694,SLE,645089.0,0.438,7037655
2015,699,IND,425890116.0,0.619,1328024498
2015,702,SGP,95180025.21,0.935,5535002
2015,703,SVK,802572533.9,0.852,5423801
2015,704,VNM,2477816169.0,0.697,92823254
2015,705,SVN,784953175.0,0.903,2063531
2015,710,ZAF,497813309.9,0.721,56723537
2015,716,ZWE,31085071.5,0.544,14399013
2015,724,ESP,1461742132.0,0.889,46422303
2015,729,SDN,512798.0,0.514,40024431
2015,740,SUR,30850647.98,0.707,581627
2015,748,SWZ,71608583.66,0.577,1142813
2015,752,SWE,3828148904.0,0.937,9799186
2015,757,CHE,549535767.8,0.952,8282396
2015,764,THA,2166211862.0,0.789,70540795
2015,768,TGO,340686.299,0.51,7663195
2015,780,TTO,4709654.796,0.812,1349667
2015,784,ARE,254099539.8,0.86,8505237
2015,788,TUN,16881032.0,0.724,11402264
2015,792,TUR,711224360.0,0.821,78218479
2015,800,UGA,15093584.0,0.525,37531446
2015,804,UKR,1106385838.0,0.764,45784896
2015,807,MKD,6665619.97,0.777,1912430
2015,818,EGY,41164187.23,0.695,99597342
2015,826,GBR,512666469.0,0.923,65088000
2015,834,TZA,48548463.0,0.507,52020962
2015,842,USA,8927937190.0,0.924,321815121
2015,854,BFA,72686.22,0.413,18777487
2015,858,URY,767006491.0,0.807,3368017
2015,882,WSM,95871.0,0.71,201782
2015,887,YEM,24925.0,0.455,31159379
2015,894,ZMB,10140880.67,0.563,16399089
2016,8,ALB,17661635.0,0.795,2876101
2016,12,DZA,21457.0,0.738,40850721
2016,20,AND,1134335.764,0.859,72181
2016,24,AGO,64607771.38,0.595,29183070
2016,28,ATG,151712.0,0.822,89969
2016,31,AZE,1197099.72,0.752,9757812
2016,32,ARG,108943578.5,0.848,43900313
2016,36,AUS,1402334031.0,0.936,24190907
2016,40,AUT,4440455677.0,0.913,8736668
2016,44,BHS,214398.0,0.809,388055
2016,48,BHR,29276129.3,0.862,1423726
2016,51,ARM,1481529.0,0.773,2992300
2016,52,BRB,371537.0,0.801,279598
2016,56,BEL,1968536143.0,0.927,11331422
2016,60,BMU,1037.0,,63449
2016,68,BOL,43313887.39,0.7,11180020
2016,70,BIH,403317235.0,0.767,3473003
2016,72,BWA,1653330.0,0.697,2234776
2016,76,BRA,2361439622.0,0.753,203218114
2016,84,BLZ,5941855.0,0.72,364705
2016,90,SLB,321729204.0,0.564,662379
2016,96,BRN,2503051.0,0.83,427564
